EVTDESCwords_events.7;Our hauls of fish were drastically low lately, so I came up with a scheme to start cultivating the land. This fed the smallfolk well but [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] was livid, saying this is not the Old Way and that I should cease immediately.;Nos prises de poissons ont été particulièrement pauvres ces derniers temps, aussi ai-je commencé à mettre en place la culture des terres. Cela nourrissait le petit peuple mais [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] était furieux car cela ne respecte pas l'Antique Voie et j'ai été sommé de cesser immédiatement. ;;;Nuestros intentos de pescar fueron drásticamente malos últimamente, así que se me ocurrió un plan para comenzar a cultivar la tierra. Esto alimentó al pueblo llano, pero [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] estaba furioso, diciendo que esto no es la manera que dictan nuestras Viejas Costumbres y que debería cesar de inmediato.;;;;;;;;;x
EVTOPTAwords_events.7;This way is folly;Cette voie n'est que folie;;;Esto es un sinsentido;;;;;;;;;x
TOOLTIPwords_events.7;will be forced to stop his cultivation scheme;va être forcer à abandonner la culture des terres;;;será forzado a abandonar el cultivo de tierras;;;;;;;;;x
EVTDESCwords_events.8;The hills and mountains of The West are famous for their ample supplies of Gold and Silver. We have located a new seam, which apparently might yield much precious metal. Shall we build a new mine?;Les collines et les montagnes de l'Ouest sont fameuses pour leurs grandes réserves d'or et d'argent. Nous avons découvert un nouveau filon qui pourrait apparemment nous rapporter de grandes quantités de métaux précieux. Devons-nous construire une nouvelle mine ?;;;Las colinas y montañas de Occidente son famosas por sus amplias reservas de oro y plata. Hemos descubierto un nuevo filón, que podría reportarnos grandes cantidades de metales preciosos. ¿Deberíamos construir una nueva mina?;;;;;;;;;x
EVTOPTAwords_events.8;Gold and silver is assured;L'or et l'argent nous sont assurés;;;El oro y la plata están asegurados;;;;;;;;;x
EVTOPTBwords_events.8;It is but a folly;C'est une folie;;;No es más que un disparate;;;;;;;;;x
TOOLTIPwords_events.8POOR;The mine will be a failiure\n;La mine sera un échec\n;;;La mina será un fracaso\n;;;;;;;;;x
TOOLTIPwords_events.8AVERAGE;The mine will have some success\n;La mine aura un certain succès\n;;;La mina tendrá algo de éxito\n;;;;;;;;;x
TOOLTIPwords_events.8GOOD;The mine will return much gold\n;La mine rapportera de grandes quantités d'or\n;;;La mina nos dará mucho oro\n;;;;;;;;;x
TOOLTIPwords_events.8GREAT;The mine will be a roaring success\n;La mine aura un succès retentissant\n;;;La mina será un gran éxito\n;;;;;;;;;x
opinion_humliated;Humiliated;Humilié;;;Humillado;;;;;;;;;x
opinion_banned_from_sowing;Stopped Cultivation;Cultures arrêtées;;;Cultivos detenidos;;;;;;;;;x
EVTDESCwords_events.9;The mine was a disaster. Many a man lost life and limb whilst building the mine and the miners couldn't even find much suitable ore after it was finished. Yields were much lower than expected. ;La mine fut un désastre. De nombreux hommes ont perdu la vie ou ont été estropiés pendant le creusement de la mine et les mineurs n'ont pas trouvé de métaux de bonne qualité. Les rendements étaient bien inférieurs aux prévisions. ;;;La mina fue un desastre. Muchos hombres perdieron la vida en la construcción de la mina y los mineros ni siquiera pudieron encontrar mineral de buena calidad. El rendimiento fue mucho más bajo de lo esperado.;;;;;;;;;x
EVTOPTAwords_events.9;What a farce;Quelle farce;;;Qué farsa;;;;;;;;;x
EVTDESCwords_events.10;The miners toiled hard and fast and managed to bring up a fair amount of ore, but not enough to call the mine a profitable venture. People admire the ambition though.;Les mineurs ont travaillé dur et rapidement, réussissant à remonter une bonne quantité de minerais. Ce n'est pourtant pas assez pour rentabiliser la mine. Néanmoins le peuple admire et apprécie mon ambition.;;;Los mineros trabajaron duro y rápido y lograron traer una buena cantidad de minerales, pero no los suficientes para llamar a la mina una empresa rentable. Sin embargo, la gente admira y aprecia mi ambición.;;;;;;;;;x
EVTOPTAwords_events.10;Well I least didn't lose anything;Au moins je n'ai rien perdu dans cette affaire;;;Bueno, al menos no he perdido nada;;;;;;;;;x
EVTDESCwords_events.11;The mine yielded admirable returns on your investement. The miners brought up much ore, and now we have nice pile of gold to sit on.;La mine nous a rapporté de formidables retours sur investissement. Les mineurs ont remonté de grandes quantités de minerais et nous avons désormais de grand tas d'or sur lesquels nous asseoir.;;;La mina produjo una admirable rentabilidad. Los mineros consiguieron mucho mineral, y ahora tenemos un buen montón de oro sobre el que sentarnos.;;;;;;;;;x
EVTOPTBwords_events.11;It seems Lannisters do shit gold!;Il semblent que les Lannister chient effectivement de l'or !;;;¡Parece que los Lannisters en verdad cagan oro!;;;;;;;;;x
EVTDESCwords_events.12;Good news! The mining operation has brought in a veritable mountain of gold into our coffers! The miners were bringing ore up almost night and day, and all agree it was one of the finest seams any miner had seen!;Bonnes nouvelles ! Les opérations de minage nous ont rapporté de véritables montagnes d'or pour nos coffres ! Les mineurs remontaient des minerais nuit et jour et tout le monde était d'accord pour dire que c'était le filon le plus riche qu'ait jamais vu un mineur.;;;¡Buenas noticias! ¡La operación minera ha reportado una verdadera montaña de oro en nuestras arcas! ¡Los mineros subían mineral noche y día, y todos están de acuerdo en que era el mayor filón que cualquier minero haya visto nunca!;;;;;;;;;x
EVTOPTAwords_events.12;Good work men!;Bon travail !;;;¡Buen trabajo!;;;;;;;;;x
