#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_redwatch;Slayne Castle;Château Camarde;;;Castillo Matanzas;;;;;;;;;x
c_lockport;Lockport;Port-Loquet;;;Puerto Cerrado;;;;;;;;;x
b_herston_hall;Horpe Hall;Horpe;;;Torre del Gallo;;;;;;;;;x
b_lockport;Lockport;Port-Loquet;;;Puerto Cerrado;;;;;;;;;x
d_tarth;Tarth;Torth;;;Tarth;;;;;;;;;x
c_tarth;Tarth;Torth;;;Tarth;;;;;;;;;x
b_evenfall;Evenfall Hall;La Vesprée;;;Castillo del Atardecer;;;;;;;;;x
b_manning_hall;Manning Hall;Manning;;;Torreón Manning;;;;;;;;;x
b_evenstar_sept;the Evenstar;L'Etoile du Soir;;;Lucero de la Tarde;;;;;;;;;x
b_sapphire_point;Sapphire Point;Pointe Saphir;;;Punta Zafiro;;;;;;;;;x
c_haystack_hall;Haystack Hall;Le Fenil;;;Pazo Pajar;;;;;;;;;x
b_haystack_hall;Haystack Hall;Le Fenil;;;Pazo Pajar;;;;;;;;;x
b_reapers_rest;Reaper's Rest;Fauchoir;;;Descanso del Segador;;;;;;;;;x
b_bayfield;Bayfield;Baichamps;;;Campobahía;;;;;;;;;x
b_haystack_sept;Haystack Hall;Le Fenil;;;Pazo Pajar;;;;;;;;;x
c_parchments;Parchments;Les Parchemins;;;Los Pergaminos;;;;;;;;;x
b_parchments;Parchments;Les Parchemins;;;Los Pergaminos ;;;;;;;;;x
b_oakenfield;Oakenfield;Chênechamps;;;Camporrobles;;;;;;;;;x
c_harvest_hall;Harvest Hall;Les Eteules;;;Torreón Cosecha;;;;;;;;;x
b_harvest_hall;Harvest Hall;Les Eteules;;;Torreón Cosecha;;;;;;;;;x
b_bold_warrior;Harvest Hall;Les Eteules;;;Torreón Cosecha;;;;;;;;;x
b_harvest_town;Harvest Town;Bourg-Eteules;;;Cosechera;;;;;;;;;x
d_shipbreaker;Shipbreaker Bay;Baie des Epaves;;;Bahía de los Naufragios;;;;;;;;;x
c_storms_end;Storm's End;Accalmie;;;Bastión de Tormentas;;;;;;;;;x
b_storms_end;Storm's End;Accalmie;;;Bastión de Tormentas;;;;;;;;;x
b_storms_drum;Storm's Drum;Aquilons;;;Tambor de Tormentas;;;;;;;;;x
b_stagsden;Stagsden;Mâle-Repaire;;;Guarida de Ciervos;;;;;;;;;x
b_childrens_fist;Durran's Point;Pointe de Durran;;;Punta Durran;;;;;;;;;x
b_stormy_sept;Stormy Sept;Septuaire Orageux;;;Septo Tormentoso;;;;;;;;;x
b_storms_call;Storm's Call;Appel-Orage;;;Cuerno de Tormentas;;;;;;;;;x
b_childrens_of_storms;Children of the Storm;Enfant de l'Orage;;;Vástago de Tormentas;;;;;;;;;x
c_galemont;Galemont;Galemont;;;Montevendaval;;;;;;;;;x
b_galemont_fort;Galemont Fort;Fort-Galemont;;;Fuerte de Montevendaval;;;;;;;;;x
b_galemont_sept;Galemont;Galemont;;;Montevendaval;;;;;;;;;x
c_griffins_roost;Griffin's Roost;La Griffonnière;;;Nido del Grifo;;;;;;;;;x
b_griffins_roost;Griffin's Roost;La Griffonnière;;;Nido del Grifo;;;;;;;;;x
b_conningtower;Connington Tower;Tour Connington;;;Atalaya del Grifo;;;;;;;;;x
c_adderdell;Adderdell;Valvipère;;;Valle de la Víbora;;;;;;;;;x
b_adderhall;Adderhall;Castelvipère;;;Torre de la Víbora;;;;;;;;;x
b_antlercliff;Antlercliff;Boyfalaise;;;Acantilado Astado;;;;;;;;;x
c_crows_nest;Crow's Nest;Nid de Corbeaux;;;Nido de Cuervos;;;;;;;;;x
b_crows_nest;Crow's Nest;Nid de Corbeaux;;;Nido de Cuervos;;;;;;;;;x
b_warfield;Warfield;Chamguerre;;;Campoguerra;;;;;;;;;x
b_greenflight;Greenflight;Volvert;;;Vueloverde;;;;;;;;;x
d_summerhall;Summerfield;Préstival;;;Campoestivo;;;;;;;;;x
d_summerhall_adj;Summerfield;Préstival;;;Campoestivo;;;;;;;;;x
c_summerhall;Summerhall;Lestival;;;Refugio Estival;;;;;;;;;x
b_summerhall;Summerhall;Lestival;;;Refugio Estival;;;;;;;;;x
b_summersept;Summersept;Septuaire Estival;;;Septo Estival;;;;;;;;;x
c_gallowsgrey;Gallowsgrey;Grigibets;;;Horcagrís;;;;;;;;;x
b_gallowsgrey;Gallowsgrey;Grigibets;;;Horcagrís;;;;;;;;;x
b_foes_end;Foes' End;Pointe Adverse;;;Punta Adversa;;;;;;;;;x
b_saltwood;Saltwood;Boisalé;;;Bosque Salado;;;;;;;;;x
c_grandview;Grandview;Grandevue;;;Buenavista;;;;;;;;;x
b_grandview;Grandview;Grandevue;;;Buenavista;;;;;;;;;x
b_lions_rest;Lion's Rest;Repos des Lions;;;Descanso del León;;;;;;;;;x
b_slumberhall;Slumberhall;Somnole;;;Villadormida;;;;;;;;;x
b_hightop;Hightop;Hauttop;;;Cumbrealta;;;;;;;;;x
c_fawnton;Fawnton;Bourgfaon;;;Villacervato;;;;;;;;;x
b_fawnton;Fawnton;Bourgfaon;;;Villacervato;;;;;;;;;x
b_antlerden;Antlerden;Bois-Repaire;;;Guarida Astada;;;;;;;;;x
d_dornish_marches;The Dornish Marches;Les Marches de Dorne;;;Marcas de Dorne;;;;;;;;;x
c_nightsong;Nightsong;Séréna;;;Nocturnia;;;;;;;;;x
b_nightsong;Nightsong;Séréna;;;Nocturnia;;;;;;;;;x
b_nightingale;Nightingale;Rossignol;;;Ruiseñor;;;;;;;;;x
b_dusk_melody;Dusk Melody;Chandusoir;;;Melodía del Ocaso;;;;;;;;;x
b_nailstone;Nailstone;Onglepierre;;;Uña de Piedra;;;;;;;;;x
c_drakesgrave;Drakesgrave;Tombe-Dragon;;;Tumbadragón;;;;;;;;;x
b_drakesgrave;Drakesgrave;Tombe-Dragon;;;Tumbadragón;;;;;;;;;x
b_silversword;Silversword;Lamargent;;;Espada Plateada;;;;;;;;;x
c_poddingfield;Poddingfield;Champoquet;;;Campoverde;;;;;;;;;x
b_poddingfield;Poddingfield;Champoquet;;;Campoverde;;;;;;;;;x
b_peapod;Peapod;Cosse;;;Vaina Guisante;;;;;;;;;x
c_blackhaven;Blackhaven;Havrenoir;;;Refugio Negro;;;;;;;;;x
b_blackhaven;Blackhaven;Havrenoir;;;Refugio Negro;;;;;;;;;x
b_purple_fields;Purple Fields;Pourprechamps;;;Campos Púrpuras;;;;;;;;;x
b_bonewatch;Bonewatch;Osgarde;;;Guardahueso;;;;;;;;;x
d_rainwood;The Rainwood;Bois-la-Pluie;;;La Selva;;;;;;;;;x
c_rainwood;Rainwood;Bois-la-Pluie;;;La Selva;;;;;;;;;x
b_rainwood;Rainwood;Bois-la-Pluie;;;La Selva;;;;;;;;;x
b_oak_heights;Black Bog;Nerpalud;;;Cenagal Negro;;;;;;;;;x
b_rainbow_sept;Rainbow Sept;Septuaire Arc-en-Ciel;;;Septo Arcoiris;;;;;;;;;x
b_stagsfield;Stagsfield;Champs-Mâles;;;Campociervos;;;;;;;;;x
c_blue_grove;Blue Grove;Bleubosquet;;;Soto Azul;;;;;;;;;x
b_kellington_hall;Kellington Hall;Kellington;;;Soto Azul;;;;;;;;;x
b_brown_hill;Brown Hill;;;;Colina Marrón;;;;;;;;;x
c_broad_arch;Broad Arch;Grandarche;;;Arco Ancho;;;;;;;;;x
b_broad_arch;Broad Arch;Grandarche;;;Arco Ancho;;;;;;;;;x
b_overstone;Overstone;Pierrefine;;;Sobrepiedra;;;;;;;;;x
c_rain_house;Rain House;Castelpluie;;;Aguasmil;;;;;;;;;x
b_rain_house;Rain House;Castelpluie;;;Aguasmil;;;;;;;;;x
b_maelstrom_watch;Maelstrom Watch;Garde-Maelstrom;;;Remolino;;;;;;;;;x
b_mallowbeach;Mallowbeach;Mauveplage;;;Playamalva;;;;;;;;;x
d_cape_wrath;Cape Wrath;Cape de l'Ire;;;Cabo de la Ira;;;;;;;;;x
c_estermont;Estermont;Estremont;;;Estermont;;;;;;;;;x
b_greenstone;Greenstone;Vertepierre;;;Piedraverde;;;;;;;;;x
b_green_sept;Green Sept;Septuaire Vert;;;Piedraverde;;;;;;;;;x
b_turtlemont;Turtlemont;Montortue;;;Montortuga;;;;;;;;;x
c_tudbury_hall;Tudbury Hall;Tudbury;;;Torreón Tudbury;;;;;;;;;x
b_tudbury_hall;Tudbury Hall;Tudbury;;;Torreón Tudbury;;;;;;;;;x
b_burleigh;Burleigh;Bourlay;;;Alameda;;;;;;;;;x
c_mistwood;Mistwood;Bois Brumeux;;;Bosqueumbrío;;;;;;;;;x
b_mistwood;Mistwood;Bois Brumeux;;;Bosqueumbrío;;;;;;;;;x
b_blackpath;Blackpath;Noirsentier;;;Sendanegra;;;;;;;;;x
b_weeping_town_B;Weeping Town;Ville-en-Pleurs;;;Villallorosa;OJO;;;;;;;;x
b_weeping_tower_B;Weeping Tower;Tour en Pleurs;;;Torre Llorosa;;;;;;;;;x
c_weeping_tower;Wrathtown;Tour en Pleurs;;;Villaira;OJO;;;;;;;;x
b_weeping_town;Wrathtown;Ville-de-l'Ire;;;Villaira;;;;;;;;;x
b_weeping_tower;Wrath Tower;Tour-de-l'Ire;;;Torre de la Ira;;;;;;;;;x
b_wailing_keep;Wailing Keep;Donjon gémissant;;;Torreón de las Lamentaciones;;;;;;;;;x
c_wrathrock;Wrathrock;Roc-de-l'Ire;;;Rocaira;;;;;;;;;x
b_wrathrock;Wrathrock;Roc-de-l'Ire;;;Rocaira;;;;;;;;;x
b_sunshore_sept;Sunshore Sept;Septuaire de Rivesolaie;;;Septo de Costa Soleada;;;;;;;;;x
b_felwood_sept;Felwood;Felbois;;;Bosquealto;;;;;;;;;x
b_bronze_sept;Bronzegate;Les Bronzes;;;Puertabronce;;;;;;;;;x
b_stonehelm_sept;Stonehelm;Pierheaume;;;Yelmo de Piedra;;;;;;;;;x
b_haystack_sept;Haystack Hall;Le Fenil;;;Pazo Pajar;;;;;;;;;x
b_tarth_sept;Tarth;Torth;;;Tarth;;;;;;;;;x
b_storms_end_sept;Storm's End;Accalmie;;;Bastión de Tormentas;;;;;;;;;x
b_griffins_roost_sept;Griffin's Roost;La Griffonnière;;;Nido del Grifo;;;;;;;;;x
b_galemont_sept;Galemont;Galemont;;;Montevendaval;;;;;;;;;x
b_crows_nest_sept;Crow's Nest;Nid de Corbeaux;;;Nido de Cuervos;;;;;;;;;x
b_fawnton_sept;Fawnton;Bourgfaon;;;Villacervato;;;;;;;;;x
b_grandview_sept;Grandview;Grandevue;;;Buenavista;;;;;;;;;x
b_nightsong_sept;Nightsong;Séréna;;;Nocturnia;;;;;;;;;x
b_blackhaven_sept;Blackhaven;Havrenoir;;;Refugio Negro;;;;;;;;;x
b_rain_house_sept;Rain House;Castelpluie;;;Aguasmil;;;;;;;;;x
b_rainwood_sept;Rainwood;Bois-la-Pluie;;;La Selva;;;;;;;;;x
b_estermont_sept;Estermont;Estremont;;;Estermont;;;;;;;;;x
b_mistwood_sept;Mistwood;Bois Brumeux;;;Bosqueumbrío;;;;;;;;;x
b_exhall;Exhall;Exhall;;;Boca del Matanzas;;;;;;;;;x
b_merevale;Merevale;Mereval;;;Valdemero;;;;;;;;;x
b_lapworth;Lapworth;Beltour;;;Vueltavalor;;;;;;;;;x
b_oldberrow;Oldberrow;Vieilroche;;;Rocavieja;;;;;;;;;x
b_croglin;Croglin;Craglin;;;Almiar;;;;;;;;;x
b_gilsland;Gilsland;Gilsterre;;;Aldeagil;;;;;;;;;x
b_blindcrake;Blindcrake;Crique-aveugle;;;Fochaciega;;;;;;;;;x
b_foul_end;Foul End;Folfin;;;Bordevil;;;;;;;;;x
b_budbrooke;Budbrooke;Sources;;;Brotearroyo;;;;;;;;;x
b_gaydon;Gaydon;Gaydon;;;Luneta;;;;;;;;;x
b_furnace_end;Furnance End;Fin-des-Vents;;;Hornoextremo;;;;;;;;;x
b_farlam;Farlam;Farlam;;;Helecho;;;;;;;;;x
b_blencow;Blencow;Malvacher;;;Vaqueriza;;;;;;;;;x
b_middleshaw;Middleshaw;Bourrasque;;;Matorral;;;;;;;;;x
b_smardale;Smardale;Vallée Venteuse;;;Valleáspid;;;;;;;;;x
b_ravenglass;Ravenglass;Corbier;;;Corbera;;;;;;;;;x
b_tebay;Tebay;Tebaie;;;Peñamellera;;;;;;;;;x
b_skirwith;Skirwith;Rafale;;;Villayón;;;;;;;;;x
b_longcroft;Longcroft;Grandferme;;;Boal;;;;;;;;;x
b_grinsdale;Grinsdale;Valsourire;;;Vegadeo;;;;;;;;;x
b_haverigg;Haverigg;Havrier;;;Peñarrubia;;;;;;;;;x
b_warcop;Warcop;Guerrenier;;;Valdeprado;;;;;;;;;x
b_underbarrow;Underbarrow;Bascolline;;;Valderredible;;;;;;;;;x
b_sunshore;Sunshore;Solrive;;;Costa Soleada;;;;;;;;;x
b_greenodd;Greenodd;Vertier;;;Monteagudo;;;;;;;;;x
b_cark;Cark;Cark;;;Montefaro;;;;;;;;;x
b_beckfoot;Beckfoot;Piedeau;;;Penagos;;;;;;;;;x
b_glenridding;Glenridding;Raz-de-Vent;;;Villacarriedo;;;;;;;;;x
b_weeping_sept;Weeping Town;Ville-en-Pleurs;;;Villallorosa;;;;;;;;;x
b_warkworth;Warkworth;;;;Warkworth;;;;;;;;;x
b_gallowsgrey_sept;Gallowsgrey;Grigibets;;;Horcagrís;;;;;;;;;x
d_griffins_roost;Griffin's Roost;La Griffonnière;;;Nido del Grifo;;;;;;;;;x
d_parchments;Parchments;Les Parchemins;;;Los Pergaminos;;;;;;;;;x
b_morne;Morne;;;;Morne;;;;;;;;;x
b_kings_mountain;King's Mountain;;;;Montaña del Rey;;;;;;;;;x
