#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_the_fist_temple;Fist of the First Men;Poing des Premiers Hommes;Fist of the First Men;Fist of the First Men;Puño de los Primeros Hombres;;;;;;;;;x
b_giants_stair;Forkhold;Chaussée des Géants;Giant's Stair;Giant's Stair;Escalera del Gigante;;;;;;;;;x
b_bearview;Bearview;Vue des Ours;Bearview;Bearview;Vistaoso;;;;;;;;;x
b_icehome;Icehome;Glacelieu;Icehome;Icehome;Casahelada;;;;;;;;;x
b_iceguard;Iceguard;Glacegarde;Iceguard;Iceguard;Guardahelada;;;;;;;;;x
b_shivering_grove;Shivering Grove;Bosquet Frissonnant;Shivering Grove;Shivering Grove;Arboleda del Susurro;;;;;;;;;x
b_antler_fork;Antler's Fork;Fourche de l'Epois;Antler's Fork;Antler's Fork;Forca del Asta;;;;;;;;;x
b_storrolds_point;Storrold's Point;Cap Storrold;Storrold's Point;Storrold's Point;Punta Storrold;;;;;;;;;x
b_hardhome;Hardhome;Durlieu;Hardhome;Hardhome;Casa Austera;;;;;;;;;x
b_hardhome_city;Hardhome;Durlieu;Hardhome;Hardhome;Casa Austera;;;;;;;;;x
b_haunted_keep;Haunted Keep;Manoir Hanté;Haunted Keep;Haunted Keep;Torreón Encantado;;;;;;;;;x
b_whitewatch;Whitewatch;Tourblanche;Whitewatch;Whitewatch;Torreblanca;;;;;;;;;x
b_keening_arch;Keening Arch;Vive Arche;Keening Arch;Keening Arch;Agualechosa;;;;;;;;;x
b_deepvalley;Deepvalley;Valprofond;Deepvalley;Deepvalley;Valleprofundo;;;;;;;;;x
b_crasters_keep;Winter Keep;Fort-Hiver;Craster's Keep;Craster's Keep;Torreón del Invierno;;;;;;;;;x
b_forktop_rest;Forktop Rest;Repos des Fourches;Forktop Rest;Forktop Rest;Descanso del Cimaforca;;;;;;;;;x
b_northdown;Northdown;Bassenord;Northdown;Northdown;Colina Norte;;;;;;;;;x
b_baypoint;Baypoint;Cap de la Baie;Baypoint;Baypoint;Punta Bahía;;;;;;;;;x
b_shivering_thatch;Shivering Thatch;Chaumière Frissonnante;Shivering Thatch;Shivering Thatch;Cabañas de los Escalofríos;;;;;;;;;x
b_wightward;Wightward;Blanchesalle;Wightward;Wightward;Cueva de los Lamentos;;;;;;;;;x
b_storrolds_keep;Storrold's Keep;Manoir de Storrold;Storrold's Keep;Storrold's Keep;Torre Austera;;;;;;;;;x
b_old_weirgrove;Old Weirgrove;Vieux Boscbarrage;Old Weirgrove;Old Weirgrove;Sotoviejo;;;;;;;;;x
b_whitetree;Whitetree;l'Arbre Blanc;Whitetree;Whitetree;Árbolblanco;;;;;;;;;x
b_first_hearth;The First Hearth;Le Premier Foyer;The First Hearth;The First Hearth;El Primer Hogar;;;;;;;;;x
empire_free_folk;Kingdom;Royaume;;;Reino;;;;;;;;;x
empire_of_free_folk;Kingdom of;Royaume de;;;Reino de;;;;;;;;;x
emperor_free_folk;High King;Grand Roi;;;Gran Rey;;;;;;;;;x
emperor_female_free_folk;Queen;Reine;;;Reina;;;;;;;;;x
emperor_foa_free_folk;My King;Mon Roi;;;Mi Rey;;;;;;;;;x
emperor_foa_female_free_folk;My Queen;Ma Reine;;;Mi Reina;;;;;;;;;x
king_foa_free_folk;My King;Mon Roi;;;Mi Rey;;;;;;;;;x
king_foa_female_free_folk;My Queen;Ma Reine;;;Mi Reina;;;;;;;;;x
duchy_free_folk;High Chiefdom;Chefferie;;;Gran Cacicazgo;;;;;;;;;x
duchy_of_free_folk;High Chiefdom of;Chefferie de;;;Gran Cacicazgo de;;;;;;;;;x
duke_free_folk;High Chief;Grand Chef;High Chief;;Gran Cacique;;;;;;;;;x
duke_female_free_folk;High Chieftess;Grande Cheffe;;;Gran Cacique;;;;;;;;;x
duke_foa_free_folk;Chief;Chef;Chief;;Cacique;;;;;;;;;x
county_free_folk;Chiefdom;Chefferie;;;Cacicazgo;;;;;;;;;x
county_of_free_folk;Chiefdom of;Chefferie de;;;Cacicazgo de;;;;;;;;;x
count_free_folk;Chief;Chef;Chief;;Cacique;;;;;;;;;x
count_female_free_folk;Chieftess;Cheffe;;;Cacique;;;;;;;;;x
count_foa_free_folk;Chief;Chef;Chief;;Cacique;;;;;;;;;x
barony_free_folk;Hold;;;;Clan;;;;;;;;;x
barony_of_free_folk;Hold of;;;;Clan de;;;;;;;;;x
baron_free_folk;Chief;Chef;Chief;;Cacique;;;;;;;;;x
baron_female_free_folk;Chieftess;Cheffe;;;Cacique;;;;;;;;;x
baron_foa_free_folk;Chief;Chef;Chief;;Cacique;;;;;;;;;x
c_thenn_rel;The Thenn;Thenn;;;El Thenn;;;;;;;;;x
MAGNAR;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
MAGNAR_FOA;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
#duke_thenn;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
#duke_foa_thenn;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
#count_thenn;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
#count_foa_thenn;Magnar;Magnar;Magnar;;Magnar;;;;;;;;;x
d_merc_wild_1;Nightrunners;Cours-la-nuits;;;Corredores Nocturnos;;;;;;;;;x
d_merc_wild_2;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_3;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_4;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_5;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_6;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_7;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_8;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_9;Wildling Raiders;Razzieurs Sauvageons;;;Incursores Salvajes;;;;;;;;;x
d_merc_wild_10;Nightrunners;Cours-la-nuits;;;Corredores Nocturnos;;;;;;;;;x
duchy_giant;Chiefdom;Chefferie;;;Gran Cacicazgo;;;;;;;;;x
duchy_of_giant;Chiefdom of;Chefferie de;;;Gran Cacicazgo de;;;;;;;;;x
duke_giant;High Chief;Grand Chef;High Chief;;Gran Cacique;;;;;;;;;x
duke_female_giant;High Chieftess;Grande Cheffe;;;Gran Cacique;;;;;;;;;x
duke_foa_giant;Chief;Chef;Chief;;Cacique;;;;;;;;;x
county_giant;Chiefdom;Chefferie;;;Cacicazgo;;;;;;;;;x
county_of_giant;Chiefdom of;Chefferie de;;;Cacicazgo de;;;;;;;;;x
count_giant;Chief;Chef;Chief;;Cacique;;;;;;;;;x
count_female_giant;Chieftess;Cheffe;;;Cacique;;;;;;;;;x
count_foa_giant;Chief;Chef;Chief;;Cacique;;;;;;;;;x
d_milkwater;The Milkwater;;;;El Agualechosa;;;;;;;;;x
c_first_forest;First Forest;;;;El Primer Bosque;;;;;;;;;x
b_firsthill;First Hill;;;;La Primera Colina;;;;;;;;;x
b_firsthome;Firsthome;;;;La Primera Casa;;;;;;;;;x
c_the_giants_stairs;The Giant's Stairs;;;;La Escalera del Gigante;;;;;;;;;x
b_gianthold;Gianthold;;;;Territorio de Gigantes;;;;;;;;;x
d_ice_rivers;The Ice Rivers;;;;Los Ríos Helados;;;;;;;;;x
c_great_ice_river;Great Ice River;;;;Gran Río Helado;;;;;;;;;x
b_ice_camp;Ice Camp;;;;Campamento Helado;;;;;;;;;x
b_icecross;Icecross;;;;Crucehelado;;;;;;;;;x
c_the_west_shelf;West Shelf;;;;Barrera de Hielo Oeste;;;;;;;;;x
b_west_camp;West Camp;;;;Campamento Oeste;;;;;;;;;x
c_free_vale;Free Vale;;;;Valle Libre;;;;;;;;;x
b_free_grove;Freegrove;;;;Arboleda Libre;;;;;;;;;x
b_borderhold;Borderhold;;;;Territorio de la Frontera;;;;;;;;;x
c_night_valleys;Night Valleys;;;;Valles de la Noche;;;;;;;;;x
b_nighthold;Nighthold;;;;Territorio de la Noche;;;;;;;;;x
b_nightwatch;Nightwatch;;;;Guardia de la Noche;;;;;;;;;x
d_hardhome;Hardhome;Durlieu;Hardhome;Hardhome;Casa Austera;;;;;;;;;x
b_wightgrove;Wightgrove;;;;Arboleda de la Criatura;;;;;;;;;x
