#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCvolantis.161;Your efforts to become Triarch were concerted and organised. You held many key marches and rallies, where you gave many inspiring speeches. Your army of elephants with your name painted on the side surely gave you great renown. However the final vote count revealed otherwise, and you failed to become Triarch.;Vous vous êtes bien organisé et avez été efficace tout au long de votre campagne. Vous avez organisé de nombreuses marches et ralliements où vous avez donné des discours de qualité. Votre armée d'éléphants a parcourue la cité, avec votre nom peint sur leurs flancs, ce qui vous a fait connaître dans tout Volantis. Cependant, seul le résultat des votes compte, et vous avez échoué dans votre tentative pour devenir triarque.;;;Te organizaste bien y fuiste muy eficaz a lo largo de toda la campaña. Organizaste numerosas marchas y mítines clave, con discursos de calidad. Tu ejército de elefantes recorrió la ciudad, con tu nombre en sus flancos, que te dio a conocer en todo Volantis. Sin embargo, sólo el resultado de los votos cuenta, y has fracasado en tu tentativa de convertirte en Triarca.;;;;;;;;;x
EVTOPTAvolantis.161;I need a better strategy;J'ai besoin d'une meilleure stratégie.;;;Necesito una estrategia mejor.;;;;;;;;;x
EVTDESCvolantis.171;[From.GetFirstNameWithDynasty]'s efforts to become Triarch were concerted and organised. [From.GetSheHeCap] held large marches and rallies, but [From.GetHerHis] speeches were most ponderous. The army of elephants with [From.GetHerHis] name painted on the side were impressive though. The final vote count revealed the campaign was not inspring enough, as [From.GetSheHe] failed to become Triarch.;[From.GetFirstNameWithDynasty] s'est bien organisé et a été efficace tout au long de sa campagne. [From.GetSheHeCap] a organisé de nombreuses marches et ralliements où [From.GetSheHeCap] a donné des discours de qualité. Son armée d'éléphants a parcourue la cité, avec son nom peint sur leurs flancs, ce qui l'a fait connaître dans tout Volantis. Cependant, seul le résultat des votes compte, et [From.GetSheHeCap] a échoué dans sa tentative pour devenir triarque.;;;Los esfuerzos de [From.GetFirstNameWithDynasty] para convertirse en Patriarca fueron concertados y organizados. Celebrado grandes marchas y manifestaciones, pero sus duscursos resultaron un poco pesados. Su ejército de elefantes con su nombre pintado en el lado era impresionante. Pero, el recuento final de votos reveló que la campaña no fue suficiente, ya que [From.GetSheHe] no ha logrado convertirse Patriarca.;;;;;;;;;x
EVTDESCvolantis.162;You spent many days having private feasts with the voters, trying to convince them to vote for you. The gifts you granted semed to sway some of them, as did the bravos fighting duels for your honour. Other candidates had grander campaigns however, and you did not earn enough votes to be elected.;Vous avez passé beaucoup de temps à festoyer avec les électeurs pour les convaincre de voter pour vous. Les cadeaux et le duel de spadassin en votre honneur ont convaincu nombre d'entre eux de vous soutenir. Malheureusement les autres candidats ont financé des campagnes de plus grandes envergures et vous n'avez pas réussi à réunir assez de voix pour être élu.;;;Pasaste muchos días en fiestas privadas para los votantes, tratando de convencerlos de que voten por ti. Los regalos y el duelo en tu honor convencieron a muchos para apoyarte. Desgraciadamente, los otros candidatos financiaron campañas grandiosas y no ganaste los votos suficientes para ser elegido.;;;;;;;;;x
EVTOPTAvolantis.162;I will win next time;Je l'emporterai la prochaine fois.;;;Ganaré la próxima vez.;;;;;;;;;x
EVTDESCvolantis.172;[From.GetFirstNameWithDynasty] spent many days having private feasts with the voters, trying to convince them to vote for [From.GetHerHim]. The gifts [From.GetSheHe] granted semed to sway some of them, as did the bravos fighting duels for [From.GetHerHis] honour. Other candidates had grander campaigns however, and [From.GetSheHe] did not earn enough votes to be elected.;[From.GetFirstNameWithDynasty] a passé beaucoup de temps à festoyer avec les électeurs pour les convaincre de voter pour [From.GetHerHim]. Les cadeaux et le duel de spadassin en son honneur ont convaincu nombre d'entre eux de le(a) soutenir. Malheureusement les autres candidats ont financé des campagnes de plus grandes envergures et vous n'avez pas réussi à réunir assez de voix pour être élu.;;;[From.GetFirstNameWithDynasty] pasó muchos días en fiestas privadas para los votantes, tratando de convencerlos de que le votaran. Los regalos y el duelo en su honor convencieron a muchos para apoyarle. Desgraciadamente, los otros candidatos financiaron campañas grandiosas y no ganó los votos suficientes para ser elegido.;;;;;;;;;x
EVTDESCvolantis.163;Your austere campaign did not sway enough voters. You gave inspring speeches, which many voters seemed to sympathise greatly with. But in the end coin won the election, as other candidates with larger bribes and gimmics earned more votes.;Votre campagne austère n'est pas parvenu à convaincre assez d'électeurs. Vous avez fait des discours énergiques et inspirants et de nombreux Volantains semblaient convaincus par vos propos. Mais au bout du compte, seul l'argent décide qui sera triarque, les autres candidats ont remporté plus de voix avec leurs cadeaux et leurs spectacles frivoles. ;;;Tu campaña austera no consiguió suficientes votantes. Diste discursos enérgicos e inspiradores, que parecieron convencer a muchos votantes. Pero al final, el dinero ganó las elecciones, ya que los otros candidatos consiguieron más votos usando sobornos y regalos y espectáculos frívolos.;;;;;;;;;x
EVTOPTAvolantis.163;What corruption;Quelle corruption.;;;Cuanta corrupción.;;;;;;;;;x
EVTDESCvolantis.173;[From.GetFirstNameWithDynasty]'s austere campaign did not sway enough voters. [From.GetSheHeCap] gave inspring speeches, which many voters seemed to sympathise greatly with. But in the end coin won the election, as other candidates with larger bribes and gimmics earned more votes.;La campagne austère de [From.GetFirstNameWithDynasty] n'est pas parvenu à convaincre assez d'électeurs. [From.GetSheHeCap] a fait des discours énergiques et inspirants et de nombreux Volantains semblaient convaincus par ses propos. Mais au bout du compte, seul l'argent décide qui sera triarque, les autres candidats ont remporté plus de voix avec leurs cadeaux et leurs spectacles frivoles. ;;;La austera campaña de [From.GetFirstNameWithDynasty] no consiguió suficientes votantes. Dio discursos enérgicos e inspiradores, que parecieron convencer a muchos votantes. Pero al final, el dinero ganó las elecciones, ya que los otros candidatos consiguieron más votos usando sobornos y regalos y espectáculos frívolos.;;;;;;;;;x
EVTDESCvolantis.165;The scum of this city did not heed your warnings. You hired gangs of armed men and dangerous bravos to spread the word of your impending victory, or if not the voters demise. You gave fair warning, and now they will pay.;La racaille de cette cité n'a pas tenu compte de vos mises en garde. Vous avez engagé des bandes d'hommes armés et de dangereux spadassins pour les prévenir les électeurs qu'ils avaient le choix entre votre victoire écrasante et la mort. Vous les avez averti, maintenant ils vont payer.;;;La escoria de esta ciudad no hizo caso a tus advertencias. Contrataste a bandas de hombres armados y peligrosos jaques para propagar el mensaje de que tenían dos opciones, la muerte o tu victoria. Estaban advertidos, y ahora tendrán que pagar.;;;;;;;;;x
EVTOPTAvolantis.165;Fools!;Bande de fous !;;;Estúpidos!;;;;;;;;;x
EVTDESCvolantis.175;[From.GetFirstNameWithDynasty]'s campaign was one of the darker episodes of the election. [From.GetSheHeCap] hired gangs of armed thugs and dangerous bravos to try and intimidate the voters. [From.GetSheHeCap] promised repercussions for failing to offer [From.GetHerHim] a vote. The people did not cow before this posturing, and declined to elect [From.GetHerHim] Triarch.;La campagne de [From.GetFirstNameWithDynasty] fut un des plus sombres épisodes des élections. [From.GetSheHeCap] a engagé des bandes de voyous armés et de dangereux spadassins pour intimider les électeurs. [From.GetSheHeCap] a promis des représailles s'ils ne votaient pas pour lui. Le peuple n'a pas plié face aux menaces et a refusé de l'élire triarque.;;;La campaña de [From.GetFirstNameWithDynasty] fue uno de los episodios más oscuros de la elección. Contrató a bandas de hombres armados y peligrosos jaques para propagar el mensaje de que tenían dos opciones, la muerte o su victoria. El pueblo no se plegó a sus amenazas y no lo eligieron como Triarca.;;;;;;;;;x
EVTDESCvolantis.19;The final counts have been conducted, and your campaign has succeeded! The voters received your gifts and feasts warmly, greatly appreciating your words and promises. You have successfully acquired enough votes to be made Triarch for the coming year.;Le décompte final des voix est terminé, et votre campagne est un succès ! Les électeurs ont apprécié vos cadeaux, vos spectacles et vos fêtes, quant à vos promesses et vos discours, ils les ont marqué.  Vous avez réuni assez de voix pour être l'un des triarques de l'année qui vient.;;;El recuento final ha terminado, y tu campaña ha tenido éxito! Los votantes han apreciado tus regalos, espectáculos y fiestas, valorando altamente tus discursos y promesas. Has conseguido los votos suficientes para ser Triarca el próximo año.;;;;;;;;;x
EVTOPTAvolantis.19;A great honour;Un grand honneur.;;;Un gran honor.;;;;;;;;;x
EVTDESCvolantis.20;The final counts have been conducted, and [From.GetFirstNameWithDynasty] has been declared one of the winners. The voters received [From.GetHerHis] gifts and feasts warmly, greatly appreciating [From.GetHerHis] words and promises. [From.GetSheHeCap] successfully acquired enough votes to be made Triarch for the coming year.;Le décompte final des voix est terminé, et [From.GetFirstNameWithDynasty] est un des deux vainqueurs. Les électeurs ont apprécié ses cadeaux, ses spectacles et ses fêtes, quant à ses promesses et ses discours, ils les ont marqué.  [From.GetSheHeCap] a réuni assez de voix pour être l'un des triarques de l'année qui vient.;;;El recuento final ha terminado, y la campaña de [From.GetFirstNameWithDynasty] tuvo éxito! Los votantes han apreciado sus regalos, espectáculos y fiestas, valorando altamente sus discursos y promesas. Ha conseguido los votos suficientes para ser Triarca el próximo año.;;;;;;;;;x
EVTDESCvolantis.100;The system of Triarchy in [Root.PrimaryTitle.GetName] allows your fellow Triarchs to veto any declarations of war. You must find the agreement of at least one of them to continue the war against [From.PrimaryTitle.GetName].;Le système politique de la Triarchie à [Root.PrimaryTitle.GetName] permet aux autres triarques de mettre leur veto à n'importe quelle déclaration de guerre. Vous devez au moins obtenir l'accord de l'un d'entre eux pour continuer la guerre contre [From.PrimaryTitle.GetName].;;;El sistema político de la Triarquía en [Root.PrimaryTitle.GetName] permite a los otros Triarcas vetar cualquier declaración de guerra. Debes conseguir el favor de al menos uno de ellos para continuar la guerra contra [FromFrom.PrimaryTitle.GetName].;;;;;;;;;x
EVTOPTAvolantis.100;I'm sure they will concur;Je suis sûr qu'ils seront d'accord.;;;Estoy seguro de que estarán de acuerdo.;;;;;;;;;x
TOOLTIPvolantis.101;Shall decide their position;Va décider de sa position.;;;Decidirá su posición;;;;;;;;;x
EVTDESCvolantis.101;[From.GetTitledFirstNameWithDynasty] has proposed a declaration of war, and as one of the Triarchs of [From.PrimaryTitle.GetName] you can choose to approve or oppose this plan.;[From.GetTitledFirstNameWithDynasty] a proposé une déclaration de guerre, et en tant que triarque de [From.PrimaryTitle.GetName] vous pouvez choisir de vous y opposer ou donner votre accord.;;;[From.GetTitledFirstNameWithDynasty] ha propuesto una declaración de guerra, y como uno de los Triarcas de [From.PrimaryTitle.GetName] puedes elegir aprobar u oponerte a este plan.;;;;;;;;;x
EVTOPTAvolantis.101;I oppose this action;Je m'oppose à cette guerre.;;;Me opongo a esta guerra.;;;;;;;;;x
EVTOPTBvolantis.101;I approve of this war;J'approuve cette décision. ;;;Apruebo esta decisión.;;;;;;;;;x
EVTOPTCvolantis.101;I cannot currently vote;Je ne peux pas voter;;;;;;;;;;;;x
EVTDESCvolantis.102;Your fellow Triarchs have declared their positions, and the result shall be revealed to the people of the city...;Les autres triarques ont pris position, et leurs décisions vont être révélées aux habitants de la cité…;;;Los otros Triarcas han tomado su decisión.y la decisión será revelada a los habitantes de la ciudad...;;;;;;;;;x
EVTOPTAvolantis.102;The war shall proceed as planned;La guerre aura lieu comme prévu.;;;La guerra se llevará a cabo según lo previsto.;;;;;;;;;x
TOOLTIPveto;Triarch [This.GetFirstNameWithDynasty] §Ropposed§! the war\n;Le triarque [This.GetFirstNameWithDynasty] §R est opposé§! à la guerre\n;;;El Triarca [This.GetFirstNameWithDynasty] §Yse opone§! a la guerra\n;;;;;;;;;x
TOOLTIPno_veto;Triarch [This.GetFirstNameWithDynasty] §Gapproved§! the war\n;Le triarque [This.GetFirstNameWithDynasty] §Ga approuvé§! la guerre\n;;;El Triarca [This.GetFirstNameWithDynasty] §Yaprueba§! a la guerra\n;;;;;;;;;x
TOOLTIPno_triarch_vote;Triarch [This.GetFirstNameWithDynasty] §Yabstained§! from the vote\n;Triarque [This.GetFirstNameWithDynasty] §Ys'est abstenu§!\n;;;;;;;;;;;;x
EVTOPTBvolantis.102;The war has been vetoed;Les triarques ont opposé leur veto à la guerre.;;;La guerra ha sido vetada;;;;;;;;;x
EVTDESCvolantis.103;[From.GetTitledFirstNameWithDynasty] has proposed that [From.PrimaryTitle.GetName] declare war upon us, but [From.GetHerHis] fellow Triarchs vetoed the action.;[From.GetTitledFirstNameWithDynasty] a proposé que [From.PrimaryTitle.GetName] nous déclare la guerre, mais les autres triarques ont opposé leur veto.;;;[From.GetTitledFirstNameWithDynasty] ha propuesto que [From.PrimaryTitle.GetName] nos declare la guerra, pero los otros Triarcas han vetado la acción.;;;;;;;;;x
EVTOPTAvolantis.103;Lucky for them I say!;Voilà qui est sage de leur part.;;;Por suerte para ellos!;;;;;;;;;x
EVTDESCvolantis.104;[From.GetTitledFirstNameWithDynasty] has proposed that [From.PrimaryTitle.GetName] issue a declaration of war, but the other two Triarchs vetoed this action.;[From.GetTitledFirstNameWithDynasty] a proposé que [From.PrimaryTitle.GetName] déclare une guerre, mais les deux autres triarques ont opposé leur veto.;;;[From.GetTitledFirstNameWithDynasty] ha propuesto que [From.PrimaryTitle.GetName] declare una guerra, pero los otros dos Triarcas han vetado esta acción.;;;;;;;;;x
TOOLTIPvolantis.9;is one of the front runners;est un des favoris.;;;Es uno de los favoritos.;;;;;;;;;x
TOOLTIPvolantis.9large_gift;Each person who votes for you shall receive a gift depending on rank, ranging from 6 gold for the lowest in rank to 100 gold for King tier characters\n;Chaque personne qui vote pour vous recevra un cadeau dépendant de son rang, de 6 pièces d'or pour les rangs les plus bas à 100 pour les personnage de rang royal\n;;;Cada persona que vote por ti recibirá un regalo en función de su rango, desde 6 monedas de oro para los rangos más bajos a 100 monedas de oro para el rango real\n;;;;;;;;;x
TOOLTIPvolantis.9regular_gift;Each person who votes for you shall receive a gift depending on rank, ranging from 3 gold for the lowest in rank to 50 gold for King tier characters\n;Chaque personne qui vote pour vous recevra un cadeau dépendant de son rang, de 3 pièces d'or pour les rangs les plus bas à 50 pour les personnage de rang royal\n;;;Cada persona que vote por ti recibirá un regalo en función de su rango, desde 3 monedas de oro para los rangos más bajos a 50 monedas de oro para el rango real\n;;;;;;;;;x
TOOLTIPvolantis.9small_gift;Each person who votes for you shall receive a gift depending on rank, ranging from 1 gold for the lowest in rank to 25 gold for King tier characters\n;Chaque personne qui vote pour vous recevra un cadeau dépendant de son rang, de 1 pièce d'or pour les rangs les plus bas à 25 pour les personnage de rang royal\n;;;Cada persona que vote por ti recibirá un regalo en función de su rango, desde  moneda de oro para los rangos más bajos a 25 monedas de oro para el rango real\n;;;;;;;;;x
EVTOPTC50005;Appeal to the Triarchs;Faire appel devant les triarques.;;;Llamamiento a los Triarcas.;;;;;;;;;x
TOOLTIPvolantis.105;shall hear your appeal;entendra votre appel.;;;escucharán tu apelación;;;;;;;;;x
