#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTCcadet.23;House Shawe;Maison Fourré;;;Casa Shawe;;;;;;;;;x
EVTOPTAcadet.24;House Dromegar;Maison Bossegar;;;Casa Dromegar;;;;;;;;;x
EVTOPTBcadet.24;House Caladryon;Maison Caladryon;;;Casa Caladryon;;;;;;;;;x
EVTOPTCcadet.24;House Embartys;Maison Scelartys;;;Casa Embarty;;;;;;;;;x
EVTOPTAcadet.25;House Sindoryen;Maison Sindoryen;;;Casa Sindoryen;;;;;;;;;x
EVTOPTBcadet.25;House Hardshell;Maison Coquardu;;;Casa Hardshell;;;;;;;;;x
EVTOPTCcadet.25;House Angotys;Maison Angotys;;;Casa Angotys;;;;;;;;;x
EVTOPTAcadet.26;House Eldricport;Maison Aldriquai;;;Casa Eldricport;;;;;;;;;x
EVTOPTBcadet.26;House Iton;Maison Hespérie;;;Casa Iton;;;;;;;;;x
EVTOPTCcadet.26;House Goisham;Maison Goisham;;;Casa Goisham;;;;;;;;;x
EVTOPTAcadet.27;House Whitestaff;Maison Bâtonblanc;;;Casa Whitestaff;;;;;;;;;x
EVTOPTBcadet.27;House Ravenscar;Maison Coupdefreux;;;Casa Ravenscar;;;;;;;;;x
EVTOPTCcadet.27;House Breakbow;Maison Brisarc;;;Casa Breakbow;;;;;;;;;x
EVTOPTAcadet.28;House Randle;Maison Randalle;;;Casa Randle;;;;;;;;;x
EVTOPTBcadet.28;House Knoll;Maison Monticule;;;Casa Knoll;;;;;;;;;x
EVTOPTCcadet.28;House Hengston;Maison Cocotte;;;Casa Hengston;;;;;;;;;x
EVTOPTAcadet.29;House Hardcastle;Maison Castelfort;;;Casa Hardcastle;;;;;;;;;x
EVTOPTBcadet.29;House Earnewold;Maison Vieilgagne;;;Casa Earnewold;;;;;;;;;x
EVTOPTCcadet.29;House Algarmont;Maison Algarmont;;;Casa Algarmont;;;;;;;;;x
EVTOPTAcadet.30;House Young;Maison Jeune;;;Casa Young;;;;;;;;;x
EVTOPTBcadet.30;House Banners;Maison Bannière;;;Casa Banners;;;;;;;;;x
EVTOPTCcadet.30;House Maidenfield;Maison Champvierge;;;Casa Maidenfield;;;;;;;;;x
EVTOPTAcadet.31;House Lumbard;Maison Lombard;;;Casa Lumbard;;;;;;;;;x
EVTOPTBcadet.31;House Goreland;Maison Sangterre;;;Casa Goreland;;;;;;;;;x
EVTOPTCcadet.31;House Weale;Maison Zébron;;;Casa Weale;;;;;;;;;x
EVTOPTAcadet.32;House Stonehelm;Maison Vigipierre;;;Casa Stonehelm;;;;;;;;;x
EVTOPTBcadet.32;House Olorton;Maison Olorton;;;Casa Olorton;;;;;;;;;x
EVTOPTCcadet.32;House Marchersford;Maison Marchegué;;;Casa Marchers;;;;;;;;;x
EVTOPTAcadet.33;House Marbury;Maison Marbrure;;;Casa Marbury;;;;;;;;;x
EVTOPTBcadet.33;House Gates;Maison Portes;;;Casa Gates;;;;;;;;;x
EVTOPTCcadet.33;House Pallather;Maison Bonnecume;;;Casa Pallather;;;;;;;;;x
EVTOPTAcadet.34;House Tetherstone;Maison Pierrelongue;;;Casa Tetherstone;;;;;;;;;x
EVTOPTBcadet.34;House Rumbold;Maison Bravetrange;;;Casa Rumbold;;;;;;;;;x
EVTOPTCcadet.34;House Damport;Maison Diguepoise;;;Casa Damport;;;;;;;;;x
EVTOPTAcadet.35;House Bullen;Maison Bruten;;;Casa Bullen;;;;;;;;;x
EVTOPTBcadet.35;House Vayerr;Maison Vayerr;;;Casa Vayerr;;;;;;;;;x
EVTOPTCcadet.35;House Cemberlyng;Maison Cembrelyn;;;Casa Cemberlyng;;;;;;;;;x
EVTOPTAcadet.36;House Eastyng;Maison Estain;;;Casa Eastyng;;;;;;;;;x
EVTOPTBcadet.36;House Corrund;Maison Noyaud;;;Casa Corrund;;;;;;;;;x
EVTOPTCcadet.36;House Garriot;Maison Garriot;;;Casa Garriot;;;;;;;;;x
EVTOPTAcadet.37;House Mothall;Maison Phalène;;;Casa Mothall;;;;;;;;;x
EVTOPTBcadet.37;House Wyeton;Maison Chênon;;;Casa Wyeton;;;;;;;;;x
EVTOPTCcadet.37;House Salbach;Maison Solisel;;;Casa Salbach;;;;;;;;;x
EVTOPTAcadet.38;House Casanmar;Maison Casanmar;;;Casa Casanmar;;;;;;;;;x
EVTOPTBcadet.38;House Garglass;Maison Verregar;;;Casa Garglass;;;;;;;;;x
EVTOPTCcadet.38;House Anvil;Maison Enclume;;;Casa Anvil;;;;;;;;;x
EVTOPTAcadet.39;House Serenmont;Maison Montserein;;;Casa Serenmont;;;;;;;;;x
EVTOPTBcadet.39;House Torendayne;Maison Torendayne;;;Casa Torendayne;;;;;;;;;x
EVTOPTCcadet.39;House Palestone;Maison Pierrepale;;;Casa Palestone;;;;;;;;;x
EVTOPTAcadet.40;House Lisland;Maison Lisle;;;Casa Lisland;;;;;;;;;x
EVTOPTBcadet.40;House Bowyer;Maison Archet;;;Casa Bowyer;;;;;;;;;x
EVTOPTCcadet.40;House Spires;Maison Flèches;;;Casa Spires;;;;;;;;;x
EVTOPTAcadet.41;House Curson;Maison Sortil;;;Casa Curson;;;;;;;;;x
EVTOPTBcadet.41;House Medlar;Maison Milieuve;;;Casa Medlar;;;;;;;;;x
EVTOPTCcadet.41;House Ironquill;Maison Ferplumme;;;Casa Ironquill;;;;;;;;;x
EVTOPTAcadet.42;House Alomar;Maison Alomar;;;Casa Alomar;;;;;;;;;x
EVTOPTBcadet.42;House Santarion;Maison Saintrion;;;Casa Santarion;;;;;;;;;x
EVTOPTCcadet.42;House Brimstone;Maison Bordpierre;;;Casa Brimstone;;;;;;;;;x
EVTOPTAcadet.43;House Glendour;Maison Durglisse;;;Casa Glendour;;;;;;;;;x
EVTOPTBcadet.43;House Arqert;Maison Argère;;;Casa Arqert;;;;;;;;;x
EVTOPTCcadet.43;House Blackgate;Maison Nerporte;;;Casa Blackgate;;;;;;;;;x
EVTOPTAcadet.44;House Redsail;Maison Rougevoile;;;Casa Redsail;;;;;;;;;x
EVTOPTBcadet.44;House Hackland;Maison De la Brèche;;;Casa Hackland;;;;;;;;;x
EVTOPTCcadet.44;House Freeman;Maison Affranchi;;;Casa Freeman;;;;;;;;;x
EVTOPTAcadet.45;House Sheercliff;Maison Purfalaise;;;Casa Sheercliff;;;;;;;;;x
EVTOPTBcadet.45;House Ardway;Maison Durvoie;;;Casa Ardway;;;;;;;;;x
EVTOPTCcadet.45;House Saltyre;Maison Salant;;;Casa Saltyre;;;;;;;;;x
EVTOPTAcadet.46;House Strongrow;Maison Fortefile;;;Casa Strongrow;;;;;;;;;x
EVTOPTBcadet.46;House Balekeep;Maison Balai;;;Casa Balekeep;;;;;;;;;x
EVTOPTCcadet.46;House Thirsck;Maison Soiffarde;;;Casa Thirsck;;;;;;;;;x
EVTOPTAcadet.47;House Isswynd;Maison Vantfreis;;;Casa Isswynd;;;;;;;;;x
EVTOPTBcadet.47;House Cruelsea;Maison Mercruel;;;Casa Cruelsea;;;;;;;;;x
EVTOPTCcadet.47;House Whaler;Maison Baleinier;;;Casa Whaler;;;;;;;;;x
EVTOPTAcadet.48;House Delving;Maison Creusant;;;Casa Delvin;;;;;;;;;x
EVTOPTBcadet.48;House Osterwyck;Maison Tulipe;;;Casa Osterwyck;;;;;;;;;x
EVTOPTCcadet.48;House Tendale;Maison Tendale;;;Casa Tendale;;;;;;;;;x
EVTOPTAcadet.49;House Nayrest;Maison Nonrepos;;;Casa Nayrest;;;;;;;;;x
EVTOPTBcadet.49;House Nethermoor;Maison Moissonneuse;;;Casa Nethermoor;;;;;;;;;x
EVTOPTCcadet.49;House Fastolf;Maison Loqueteau;;;Casa Fastolf;;;;;;;;;x
EVTOPTAcadet.50;House Tanckred;Maison Rougecuve;;;Casa Tanckred;;;;;;;;;x
EVTOPTBcadet.50;House Cadmont;Maison Montrustre;;;Casa Cadmont;;;;;;;;;x
EVTOPTCcadet.50;House Gull;Maison Mouette;;;Casa Gull;;;;;;;;;x
EVTOPTAcadet.51;House Hawkwood;Maison Crécerelle;;;Casa Hawkwood;;;;;;;;;x
EVTOPTBcadet.51;House Laine;Maison Laine;;;Casa Laine;;;;;;;;;x
EVTOPTCcadet.51;House Rutland;Maison Terreau;;;Casa Rutland;;;;;;;;;x
EVTOPTAcadet.52;House Weirstone;Maison Pierredeboue;;;Casa Weirstone;;;;;;;;;
EVTOPTBcadet.52;House Caskeld;Maison Tonnelet;;;Casa Caskeld;;;;;;;;;x
EVTOPTCcadet.52;House Brasse;Maison Brasse;;;Casa Brasse;;;;;;;;;x
EVTOPTAcadet.53;House Farthyng;Maison Lointayn;;;Casa Farthyng;;;;;;;;;x
EVTOPTBcadet.53;House Cartwright;Maison Chariot;;;Casa Cartwright;;;;;;;;;x
EVTOPTCcadet.53;House Radbroke;Maison Radecasse;;;Casa Radbroke;;;;;;;;;x
EVTOPTAcadet.54;House Candleston;Maison Chandelier;;;Casa Candleston;;;;;;;;;x
EVTOPTBcadet.54;House Kannock;Maison Lencoche;;;Casa Kannock;;;;;;;;;x
EVTOPTCcadet.54;House Thaller;Maison Plusencore;;;Casa Thaller;;;;;;;;;x
EVTOPTAcadet.55;House Ysley;Maison Fluette;;;Casa Ysley;;;;;;;;;x
EVTOPTBcadet.55;House Chalcke;Maison Craye;;;Casa Chalcke;;;;;;;;;x
EVTOPTCcadet.55;House Lylburne;Maison Petybrule;;;Casa Lylburne;;;;;;;;;x
EVTOPTAcadet.56;House Galvayn;Maison Vygnette;;;Casa Galvayn;;;;;;;;;x
EVTOPTBcadet.56;House Bruges;Maison Bruges;;;Casa Bruges;;;;;;;;;x
EVTOPTCcadet.56;House Montgawin;Maison Montgawin;;;Casa Montgawin;;;;;;;;;x
EVTOPTAcadet.57;House Skinner;Maison Écorcheur;;;Casa Skinner;;;;;;;;;x
EVTOPTBcadet.57;House Culling;Maison Abattage;;;Casa Culling;;;;;;;;;x
EVTOPTCcadet.57;House Wailbeck;Maison Larmoyant;;;Casa Wailbeck;;;;;;;;;x
EVTOPTAcadet.58;House Barrows;Maison Brancards;;;Casa Barrows;;;;;;;;;x
EVTOPTBcadet.58;House Thanett;Maison Nobliette;;;Casa Thanett;;;;;;;;;x
EVTOPTCcadet.58;House Crownes;Maison Couronnes;;;Casa Crownes;;;;;;;;;x
EVTOPTAcadet.59;House Glen;Maison Vallon;;;Casa Glen;;;;;;;;;x
EVTOPTBcadet.59;House Sward;Maison Pelouse;;;Casa Sward;;;;;;;;;x
EVTOPTCcadet.59;House Shale;Maison Argile;;;Casa Shale;;;;;;;;;x
EVTOPTAcadet.60;House Karlsby;Maison Plenchet;;;Casa Karlsby;;;;;;;;;x
EVTOPTBcadet.60;House Burnwood;Maison Flambosc;;;Casa Burnwood;;;;;;;;;x
EVTOPTCcadet.60;House Greycliff;Maison Grisfalaise;;;Casa Greycliff;;;;;;;;;x
EVTOPTAcadet.61;House Rounton;Maison Écurie;;;Casa Rounton;;;;;;;;;x
EVTOPTBcadet.61;House Wyse;Maison Érudit;;;Casa Wyse;;;;;;;;;x
EVTOPTCcadet.61;House Hall;Maison Corridor;;;Casa Hall;;;;;;;;;x
EVTOPTAcadet.62;House Hume;Maison Fumeur;;;Casa Hume;;;;;;;;;x
EVTOPTBcadet.62;House Flagg;Maison Signal;;;Casa Flagg;;;;;;;;;x
EVTOPTCcadet.62;House Barlough;Maison Barrelac;;;Casa Barlough;;;;;;;;;x
EVTOPTAcadet.63;House Firth;Maison Premier;;;Casa Firth;;;;;;;;;x
EVTOPTBcadet.63;House Wett;Maison Humide;;;Casa Wett;;;;;;;;;x
EVTOPTCcadet.63;House Drownland;Maison Terrenoyé;;;Casa Drownland;;;;;;;;;x
EVTOPTAcadet.64;House Rhynn;Maison Rhynn;;;Casa Rhynn;;;;;;;;;x
EVTOPTBcadet.64;House Trott;Maison Trotteur;;;Casa Trott;;;;;;;;;x
EVTOPTCcadet.64;House Maresfold;Maison Juments;;;Casa Maresfold;;;;;;;;;x
EVTOPTAcadet.65;House Bellows;Maison Soufflet;;;Casa Bellows;;;;;;;;;x
EVTOPTBcadet.65;House Horn;Maison Corne;;;Casa Horn;;;;;;;;;x
EVTOPTCcadet.65;House Aske;Maison Pose;;;Casa Aske;;;;;;;;;x
EVTOPTAcadet.66;House Bracewell;Maison Entretoise;;;Casa Bracewell;;;;;;;;;x
EVTOPTBcadet.66;House Holt;Maison Croq;;;Casa Holt;;;;;;;;;x
EVTOPTCcadet.66;House Ward;Maison Quartier;;;Casa Ward;;;;;;;;;x
EVTOPTAcadet.67;House Erkin;Maison Erkin;;;Casa Erkin;;;;;;;;;x
EVTOPTBcadet.67;House Jett;Maison Jett;;;Casa Jett;;;;;;;;;x
EVTOPTCcadet.67;House Mayall;Maison Peutout;;;Casa Mayall;;;;;;;;;x
EVTOPTAcadet.68;House Ambleton;Maison Échouage;;;Casa Ambleton;;;;;;;;;x
EVTOPTBcadet.68;House Tanfield;Maison Bronzechamp;;;Casa Tanfield;;;;;;;;;x
EVTOPTCcadet.68;House Raby;Maison Raby;;;Casa Raby;;;;;;;;;x
EVTOPTAcadet.69;House Wake;Maison Éveil;;;Casa Wake;;;;;;;;;x
EVTOPTBcadet.69;House Stonewall;Maison Pierredemur;;;Casa Stonewall;;;;;;;;;x
EVTOPTCcadet.69;House Flambard;Maison Flambard;;;Casa Flambard;;;;;;;;;x
EVTOPTAcadet.70;House Slumberton;Maison Beausommeil;;;Casa Slumberton;;;;;;;;;x
EVTOPTBcadet.70;House Nettlefield;Maison Champdortie;;;Casa Nettlefield;;;;;;;;;x
EVTOPTCcadet.70;House Greenacre;Maison Acrevert;;;Casa Greenacre;;;;;;;;;x
EVTOPTAcadet.71;House Waringham;Maison Guerrecrasse;;;Casa Waringham;;;;;;;;;x
EVTOPTBcadet.71;House Acton;Maison Acton;;;Casa Acton;;;;;;;;;x
EVTOPTCcadet.71;House Broadmoat;Maison Largefosse;;;Casa Broadmoat;;;;;;;;;x
EVTOPTAcadet.72;House Groan;Maison Plainte;;;Casa Groan;;;;;;;;;x
EVTOPTBcadet.72;House Gormont;Maison Montbleu;;;Casa Gormont;;;;;;;;;x
EVTOPTCcadet.72;House Starpike;Maison Piquétoile;;;Casa Starpike;;;;;;;;;x
EVTOPTAcadet.73;House Strongvine;Maison Vigneforte;;;Casa Strongvine;;;;;;;;;x
EVTOPTBcadet.73;House Vintner;Maison Vigneron;;;Casa Vintner;;;;;;;;;x
EVTOPTCcadet.73;House Rypewell;Maison Byenmur;;;Casa Rypewell;;;;;;;;;x
EVTOPTAcadet.74;House Thadbury;Maison Malfosse;;;Casa Thadbury;;;;;;;;;x
EVTOPTBcadet.74;House Correy;Maison Trognon;;;Casa Correy;;;;;;;;;x
EVTOPTCcadet.74;House Poynton;Maison Poynteur;;;Casa Poynton;;;;;;;;;x
EVTOPTAcadet.75;House Hornby;Maison Cornu;;;Casa Hornby;;;;;;;;;x
EVTOPTBcadet.75;House Illwyck;Maison Malmèche;;;Casa Illwyck;;;;;;;;;x
EVTOPTCcadet.75;House Redheath;Maison Rougebruyère;;;Casa Redheath;;;;;;;;;x
EVTOPTAcadet.76;House Brimsley;Maison Bordure;;;Casa Brimsley;;;;;;;;;x
EVTOPTBcadet.76;House Catherby;Maison Chatoune;;;Casa Catherby;;;;;;;;;x
EVTOPTCcadet.76;House Trapper;Maison Trappeur;;;Casa Trapper;;;;;;;;;x
EVTOPTAcadet.77;House Brey;Maison Brey;;;Casa Brey;;;;;;;;;x
EVTOPTBcadet.77;House Oldwater;Maison Vieuzeaux;;;Casa Oldwater;;;;;;;;;x
EVTOPTCcadet.77;House Nockford;Maison Cochegué;;;Casa Nockford;;;;;;;;;x
EVTOPTAcadet.78;House Silvercote;Maison Cotargent;;;Casa Silvercote;;;;;;;;;x
EVTOPTBcadet.78;House Underwood;Maison Soubosc;;;Casa Underwood;;;;;;;;;x
EVTOPTCcadet.78;House Vernon;Maison Vernon;;;Casa Vernon;;;;;;;;;x
EVTOPTAcadet.79;House Bardsley;Maison Bardard;;;Casa Bardsley;;;;;;;;;x
EVTOPTBcadet.79;House Eardhill;Maison Collinemer;;;Casa Eardhill;;;;;;;;;x
EVTOPTCcadet.79;House Holgreve;Maison Creu;;;Casa Holgreve;;;;;;;;;x
EVTOPTAcadet.80;House Fletchfield;Maison Champfléché;;;Casa Fletchfield;;;;;;;;;x
EVTOPTBcadet.80;House Newhall;Maison neomanoir;;;Casa Newhall;;;;;;;;;x
EVTOPTCcadet.80;House Dowbridge;Maison Baspont;;;Casa Dowbridge;;;;;;;;;x
EVTOPTAcadet.81;House Wyverley;Maison Vyvante;;;Casa Wyverley;;;;;;;;;x
EVTOPTBcadet.81;House Hove;Maison Flotte;;;Casa Hove;;;;;;;;;x
