#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
GetFirstNameWithDynastyC;[This.GetFirstNameWithNick];;;;;;;;;;;;;x
GetFirstNameWithDynastyD;[This.GetOnlyDynastyName] [This.GetFirstName];;;;;;;;;;;;;x
opinion_placated_for_levies;Placated for Raised Levies;;;;Localizado para recaudar impuestos;;;;;;;;;x
GetSpokenLanguage_Culture;[This.Culture.GetName];;;;;;;;;;;;;x
GetSpokenLanguage_CultureGroup;[This.Culture.GetGroupName];;;;;;;;;;;;;x
GetSpokenLanguage_CommonTongue;the common tongue;;;;La Lengua Com�n;;;;;;;;;x
GetSpokenLanguage_BastardValyrian;[This.Culture.GetName] valyrian;;;;;;;;;;;;;x
GetSpokenLanguage_OldTongue;the old tongue;;;;Antigua Lengua;;;;;;;;;x
GetSpokenLanguage_SummerTongue;the summer tongue;;;;Lengua del Verano;;;;;;;;;x
GetSpokenLanguage_TrueTongue;the true tongue;;;;Verdadera Lengua;;;;;;;;;x
GetSpokenLanguage_TagaezFen;Tagaez Fen;;;Tagaez fen;;;;;;;;;;x
AlcoholicDrink_RedWine;red wine;;;;Vino tinto;;;;;;;;;x
AlcoholicDrink_WhiteWine;white wine;;;;Vino blanco;;;;;;;;;x
AlcoholicDrink_StrongWine;strongwine;;;;Vino fuerte;;;;;;;;;x
AlcoholicDrink_MulledWine;mulled wine;;;;Vino caliente;;;;;;;;;x
AlcoholicDrink_PepperedWine;peppered wine;;;;Vino con pimienta;;;;;;;;;x
AlcoholicDrink_BlackberryWine;blackberry wine;;;;Vino de mora;;;;;;;;;x
AlcoholicDrink_ArborGold;fine Arbor gold;;;;Dorado del Rejo;;;;;;;;;x
AlcoholicDrink_ReachRed;Reachman red;;;;Arbor rojo;;;;;;;;;x
AlcoholicDrink_DornishRed;Dornish red;;;;Tinto de Dorne;;;;;;;;;x
AlcoholicDrink_LyseneSweetRed;Lysene sweet red;;;;Dulce rojo de Lys;;;;;;;;;x
AlcoholicDrink_VolanteneSweetRed;Volantene red;;;;Volantis rojo;;;;;;;;;x
AlcoholicDrink_MyrishFirewine;Myrish firewine;;;;Vino de fuego de Myr;;;;;;;;;x
AlcoholicDrink_SelhorysPaleGreen;Selhorys pale green wine;;;;Vino p�lido verde de Selhorys;;;;;;;;;x
AlcoholicDrink_PentosiPaleAmber;Pentosi pale amber wine;;;;Vino p�lido �mbar de Pentos;;;;;;;;;x
AlcoholicDrink_PaleGhiscari;Ghiscari pale wine;;;;Vino p�lido de Ghiscari;;;;;;;;;x
AlcoholicDrink_QartheenDreamwine;Qartheen dreamwine;;;;Vino de ensue�o de Qarth;;;;;;;;;x
AlcoholicDrink_ShadeoftheEvening;shade of the evening;;;;Color del ocaso;;;;;;;;;x
AlcoholicDrink_YiTishGolden;YiTish golden wine;;;;Vino dorado de Yi Ti;;;;;;;;;x
AlcoholicDrink_AsshaiGolden;Asshai'i vintage wine;;;;Vino a�ejo de Asshai;;;;;;;;;x
AlcoholicDrink_JadeSeaGolden;fine Jade Sea wine;;;;Buen vino del Mar de Jade;;;;;;;;;x
GetHippocras;hippocras;;;;;;;;;;;;;x
GetHighgardenHippocras;fine Highgarden hippocras;;;;Buen hippocras de Alto jardin;;;;;;;;;x
AlcoholicDrink_Brandy;brandy;;;;;;;;;;;;;x
AlcoholicDrink_TyroshPearBrandy;Tyroshi pear brandy;;;;Brandy de pera de Tyrosh;;;;;;;;;x
AlcoholicDrink_BrownAle;brown ale;;;;Cerveza negra;;;;;;;;;x
AlcoholicDrink_BlackBeer;black beer;;;;Cerveza marr�n;;;;;;;;;x
AlcoholicDrink_BarleyBeer;barley beer;;;;Cerveza de cebada;;;;;;;;;x
AlcoholicDrink_AutumnBeer;autumn beer;;;;Cerveza de oto�o;;;;;;;;;x
AlcoholicDrink_WhiteHarborStout;White Harbor stout;;;;Cerveza de puerto blanco;;;;;;;;;x
AlcoholicDrink_SweetBeer;sweet beer;;;;Cerveza dulce;;;;;;;;;x
AlcoholicDrink_PepperBeer;dothraki pepper beer;;;;Cerveza de pimienta dothraki;;;;;;;;;x
AlcoholicDrink_PaleAle;pale ale;;;;Cerveza p�lida;;;;;;;;;x
AlcoholicDrink_Rum;rum;;;;Ron;;;;;;;;;x
AlcoholicDrink_SpicedRum;spiced rum;;;;Ron con especias;;;;;;;;;x
AlcoholicDrink_SpicedLicqour;spiced licquor;;;;Licor especiado;;;;;;;;;x
AlcoholicDrink_PaleGreenVolanteneLiquor;Volantene pale green licquor;;;;Licor verde p�lido de Volantis;;;;;;;;;x
AlcoholicDrink_Mead;mead;;;;Aguamiel;;;;;;;;;x
AlcoholicDrink_Cider;cider;;;;Sidra;;;;;;;;;x
AlcoholicDrink_MaresMilk;fermented mares milk;;;;Leche fermentada de yeguas;;;;;;;;;x
String_noble;noble;;;;Noble;;;;;;;;;x
String_lord;lord;;;;Se�or;;;;;;;;;x
String_chief;chief;;;;jefe;;;;;;;;;x
String_ko;ko;;;;;;;;;;;;;x
String_jhat;jhat;;;;;;;;;;;;;x
duel_tooltip_fought_before;The duellers must NOT have already had a duel of honour in the past;;;;Los duelistas NO deben haber tenido ya un duelo de honor en el pasado;;;;;;;;;x
TOOLTIP220VASSALSUNHAPPY;Many of your vassals will be unhappy with this choice of guardian. If the child is your own child, grandchild or sibling, they expect the guardian's home court to be your vassal, liege, co-vassal, rank, ally, friend or close relative.;;;;Muchos de tus vasallos no estar�n contentos con esta elecci�n de guardi�n. Si el ni�o es tu propio hijo, nieto o hermano, esperan que el tutor local sea tu vasallo, se�or, compa�ero, co-vasallo, rango, aliado, amigo o pariente cercano.;;;;;;;;;x
opinion_unhappy_with_guardian_choice;Unhappy With Guardian Choice;;;;Elecci�n de Guardi�n infeliz;;;;;;;;;x
EVTOPTB220;Actually, I change my mind;;;;En realidad, cambie de opini�n;;;;;;;;;x
opinion_threatened_by_claim;Threatened by Claim Fabrication;;;;Amenazado por la fabricaci�n de reclamaciones;;;;;;;;;x
opinion_fabricated_claim;Fabricated Claims on my Lands;;;;Reclamaciones fabricadas en mis tierras;;;;;;;;;x
TOOLTIPcalimfabricationthreat;Your liege and fellow vassals may be threatened by this expansionist behaviour;;;;Su se�or y otros vasallos pueden verse amenazados por este comportamiento expansionista;;;;;;;;;x
EVTOPTH37001;No, [title_claimant.GetTitledFirstNameWithDynasty] should rightfully rule [title_to_grant.GetName];;;;No, [title_claimant.GetTitledFirstNameWithDynasty] deber�a gobernar con derecho [title_to_grant.GetName];;;;;;;;;x
merchant_ships_conscripted;Merchant Ships Conscripted;;;;Reclutados barcos mercantes;;;;;;;;;x
EVTOPTI37001;No, I shall promote from within for the command of [title_to_grant.GetName];;;;No, promover� desde dentro el comandante de [title_to_grant.GetName];;;;;;;;;x
TOOLTIPI37001;A high ranking officer is promoted to the command of [title_to_grant.GetName];;;;Un oficial de alto rango es promovido a comandante de [title_to_grant.GetName];;;;;;;;;x
EVTOPTE36080;I will find the White Lemur;;;;Encontrar� el L�mur Blanco;;;;;;;;;x
opinion_supporting_claim;Supporting my Claim;;;;Apoyando mi reclamaci�n;;;;;;;;;x
EVTDESCfaction_event_new.2099;[Root.PrimaryTitle.GetFOA], your [FromFrom.GetRootRelation] [FromFrom.GetTitledFirstNameWithDynasty] has left [Root.Capital.GetName] without seeking your permission. We have heard rumours that [FromFrom.GetSheHe] has gone to [From.GetTitledFirstNameWithDynasty]'s court in [From.Capital.GetName], where [FromFrom.GetSheHe] is receiving support for [FromFrom.GetHerHis] claim.;;;;[Root.PrimaryTitle.GetFOA], su [FromFrom.GetRootRelation] [FromFrom.GetTitledFirstNameWithDynasty] ha dejado [Root.Capital.GetName] sin pedir su permiso. Hemos escuchado rumores de que [FromFrom.GetSheHe] ha ido a la corte [From.GetTitledFirstNameWithDynasty] en [From.Capital.GetName], donde [FromFrom.GetSheHe] est� recibiendo ayuda para reclamar [FromFrom.GetHerHis];;;;;;;;;x
EVTOPTAfaction_event_new.2099;How displeasing;;;;Qu� desagradable;;;;;;;;;x
EVTDESC21099;The Night's Watch is sworn not to take part in the wars or affairs of the Seven Kingdoms, but is sworn to defend the realms of men from what lies beyond the Wall. Therefore I must rebuff your offer.\n\nSigned,\n[From.GetTitledFirstNameWithDynastyNoRegnal];;;;La Guardia de la Noche ha jurado no participar en las guerras o los asuntos de los.\n\nSigned,\n[From.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
TOOLTIPISHIGHLORDTIER;Is �YHigh Lord�! tier;;;;Es nivel �YGran se�or�!;;;;;;;;;x
TOOLTIPISHIGHLORDTIERORGREATER;Rank is higher than �YHigh Lord�!;;;;!El rango es m�s alto que �YGran se�or�!;;;;;;;;;x
fab_claim_speed;Claim Fabrication Speed;;;;Velocidad Reclamar fabricaci�n;;;;;;;;;x
EVTDESC21098;[From.PrimaryTitle.GetName] has vowed not to choose sides in the ongoing wars and will not be sworn just yet. Therefore I must rebuff your offer.\n\nSigned,\n[From.GetTitledFirstNameWithDynastyNoRegnal];;;;[From.PrimaryTitle.GetName] se ha comprometido a no elegir bandos en las guerras en curso y no se juramentar� todav�a. Por lo tanto, debo rechazar su oferta.\n\nFirmado,\n[From.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
String_IronThrone;Iron Throne;;;;Trono de Hierro;;;;;;;;;x
String_Throne;throne;;;;Trono;;;;;;;;;x
TOOLTIPSEDUCE_ONGOING;Is NOT already seducing someone;;;;NO ya est� seduciendo a alguien;;;;;;;;;x
HAS_SPARE_TITLE_TOOLTIP;Has a title that can be given away;;;;Tiene un t�tulo que se puede regalar;;;;;;;;;x
province_prosperity_1;Prospering;;;;Prospera;;;;;;;;;x
GetDynamicSkullName;Skull of [rip_dead.GetTitledFirstNameWithDynasty];Cr�ne en troph�e;Sch�deltroph�e;;Calavera trofeo;;;Cr�neo de [rip_dead.GetTitledFirstNameWithDynasty];;;;;;x
TOOLTIPcharacter_disease_trigger;Has a disease;;;;Tiene una enfermedad;;;;;;;;;x
TOOLTIPhas_disease_trigger;Has a disease;;;;Tiene una enfermedad;;;;;;;;;x
has_symptom_trigger;Has a symptom;;;;Tiene un s�ntoma;;;;;;;;;x
TOOLTIPis_maimed_trigger;Has a maiming injury;;;;Tiene una herida de mutilaci�n;;;;;;;;;x
TOOLTIPhas_severe_disability_trigger;Has a severe disability;;;;Tiene una discapacidad grave;;;;;;;;;x
TOOLTIPhas_medium_disability_trigger;Has a moderate disability;;;;Tiene una discapacidad moderada;;;;;;;;;x
TOOLTIPhas_minor_disability_trigger;Has a minor disability;;;;Tiene una discapacidad menor;;;;;;;;;x
TOOLTIPhas_disability_trigger;Has a disability;;;;Tiene una discapacidad;;;;;;;;;x
TOOLTIPNOT_mythical_creature_trigger;Is NOT a mythical creature/being;;;;NO es una criatura/legendaria;;;;;;;;;x
suspected_kinslayer;Suspected Kinslayer;;;;Sospecha de Matasangre;;;;;;;;;x
suspected_kinslayer_desc;This character is suspected of killing their own kin in cold blood;;;;;Se sospecha que este personaje mat� a sus propios parientes a sangre fr�a.;;;;;;;;x
demand_return_of_valyrian_steel_voting;Demands For Return of Valyrian Steel;;;;Demandas para el retorno del acero Valyrian;;;;;;;;;x
pattern_interaction_just_demand_custom_tooltip;I see this demand as just\n;;;;Veo esta demanda justa\n;;;;;;;;;x
pattern_pragmatist_valyrian_steel_war_pointless_tooltip;I see a conflict over valyrian steel as being pointless due to being cynical;;;;Veo un conflicto sobre el in�til acero valyrio debido a que es c�nico;;;;;;;;;x
TOOLTIPdiplomacy_voting_power_PACTS_enable;�YForming and dissolving pacts/alliances�! can be voted on by the council\n;;;;�formar y disolver pactos/alianzas�! puede ser votado por el consejo\n;;;;;;;;;x
TOOLTIPdiplomacy_voting_power_PACTS_disable;�YForming and dissolving pacts/alliances�! can not be voted on by the council\n;;;;�YFormar y disolvier pactos/alianzas�! no puede ser votado por el consejo\n;;;;;;;;;x
pattern_selfish_my_supported_claimant_custom_tooltip;I'm backing this character's claim;;;;Estoy respaldando el reclamo de este personaje;;;;;;;;;x
pattern_tiger_oppose_war_of_trade_custom_tooltip;I'm a member of the Tiger Party and so oppose trade wars that are not against my preferred war targets\n;Je suis un membre du parti des �l�phants et je m'oppose donc aux d�clarations de guerre qui ne concernent pas des titres de jure\n;;;Soy un miembro del partido de los elefantes por lo que me opongo a las declaraciones de guerra que no tengan que ver con t�tulos de jure\n;;;;;;;;;x
pattern_elephant_support_trade_war_custom_tooltip;I'm a member of the Elephant Party and so support this trade conflict\n;;;;Soy miembro del partido de los elefantes y apoyo este conflicto comercial\n;;;;;;;;;x
pattern_selfish_patrician_embargo_custom_tooltip;I am a merchant trader and so stand to gain from this;;;;Soy un comerciante, mercantil as� que puedo ganar con esto;;;;;;;;;x
pattern_family_member_patrician_embargo_custom_tooltip;I am from a merchant trader family and so stand to gain from this;;;;Soy de una familia de comerciantes mercantes y esto me beneficia;;;;;;;;;x
EVTDSC_7851B;Lately I have had reasons to believe that my dragon [cat_hater.GetFirstName] is getting annoyed with my feline companion. Today my suspicions were confirmed as [cat_hater.GetSheHe] went into a rage when the cat drank jumped on [cat_hater.GetHerHis] back! Perhaps I should get rid of my pet before something happens to it...;Derni�rement, j'ai eu des raisons de croire que [cat_hater.GetFirstName] n'a pas que des sentiments chaleureux pour mon compagnon f�lin. Aujourd'hui, mes soup�ons ont �t� confirm�s lorsqu'[cat_hater.GetIlElle] lui a donn� un coup parce que le chat a bu dans sa tasse�! [cat_hater.GetIlElleCap] exige que je me d�barrasse de mon animal de compagnie.;In letzter Zeit habe ich Grund zu der Annahme, dass [cat_hater.GetFirstName] nicht gerade freundliche Gef�hle gegen�ber samtpfotigen Hausg�sten hegt. Diese Vermutung erhielt heute neue Nahrung, als [cat_hater.GetSheHe] sich furchtbar aufregte, als die Katze aus ihrer/seiner Tasse trank! [cat_hater.GetSheHeCap] fordert nun von mir, dass ich mein Haustier loswerde.;;�ltimamente he tenido motivos para creer que [cat_hater.GetFirstName] tiene menos que simpat�a hacia mi felino compa�ero. �Hoy mis sospechas quedaron confirmadas cuando a [cat_hater.GetSheHe] le dio un ataque cuando el gato bebi� de [cat_hater.GetHerHis] copa! [cat_hater.GetSheHeCap] exige que me deshaga de mi mascota.;;;;;;;;;x
EVTDESC_HL_1471;Your [werewolf_prey.GetRootRelation] [werewolf_prey.GetTitledFirstNameWithDynastyNoRegnal] has been found dead! It appears they were killed overnight in a savage attack, with bloody slashes and gouges all over their body as if someone, or something, was feasting on it.;;;;Tu [werewolf_prey.GetRootRelation] [werewolf_prey.GetTitledFirstNameWithDynastyNoRegnal] han sido encontrado muerto. Parece que fue asesinado durante la noche en un ataque salvaje, con sangrientos cortes y hendiduras en todo el cuerpo como si alguien, o algo as�, se estuviera divirtiendo.;;;;;;;;;x
EVTOPTA_HL_1471;Who would do such a barbaric thing!;;;;�Qui�n har�a una cosa tan b�rbara?;;;;;;;;;x
TOOLTIPpressing_kingdom_claim;Is pressing a claim on a Kingdom;;;;Est� presionando un reclamo en un Reino;;;;;;;;;x
TOOLTIPis_feudal_monarch_trigger;Is a feudal royal monarch;;;;Es un real monarca feudal;;;;;;;;;x
reassign_councillor;Reassign Councillor;;;;Reasignar Consejero;;;;;;;;;x
reassign_councillor_desc;[Root.GetTitledFirstNameWithDynasty] can be reassigned to another vacant job on the council;;;;[Root.GetTitledFirstNameWithDynasty] se puede reasignar a otra vacante en el consejo;;;;;;;;;x
TOOLTIPreassign_councillorSPARE;[This.GetTitledFirstNameWithDynasty] has a vacant job on the council;;;;[This.GetTitledFirstNameWithDynasty] tiene un puesto vacante en el consejo;;;;;;;;;x
TOOLTIPcouncillor.50;A new job will be selected;;;;Se seleccionar� un nuevo trabajo;;;;;;;;;x
EVTDESCcouncillor.50;To which position would you like to assign [From.GetTitledFirstNameWithDynasty]?;;;;�A qu� posici�n le gustar�a asignar [From.GetTitledFirstNameWithDynasty]?;;;;;;;;;x
EVTOPTAcouncillor.50;[Root.GetMyCastellanName];;;;;;;;;;;;;x
EVTOPTBcouncillor.50;[Root.GetMyChancellorName];;;;;;;;;;;;;x
EVTOPTCcouncillor.50;[Root.GetMyMarshalName];;;;;;;;;;;;;x
EVTOPTDcouncillor.50;[Root.GetMyTreasurerName];;;;;;;;;;;;;x
EVTOPTEcouncillor.50;[Root.GetMySpymasterName];;;;;;;;;;;;;x
EVTOPTFcouncillor.50;[Root.GetMyPhysicianName];;;;;;;;;;;;;x
EVTOPTGcouncillor.50;[Root.GetMyLordSpiritualName];;;;;;;;;;;;;x
EVTOPTHcouncillor.50;Advisor;;;Tutor;;;;;;;;;;x
EVTOPTIcouncillor.50;[Root.GetMyAdmiralName];;;;;;;;;;;;;x
opinion_job_demotion;Demoted Me in Council;;;;Me degradaron del Consejo;;;;;;;;;x
CLAIMANT_ADVENTURE_B;[This.GetName];;;;;;;;;;;;;x
upgrade_holding;Upgrade Holding;;;;Actualizar mejora;;;;;;;;;x
upgrade_holding_desc;Start a large scale, long term project to improve [Root.GetName], to try and improve its levies and tax income. You'll also need to send your [From.GetMyCastellanName] to work on this province.\n\n�YThe time this takes is random and averages 40 years, the levy/tax malus is temporary and will be lifted once the upgrade is complete.�!;;;;Comience un proyecto a gran escala y a largo plazo para mejorar [Root.GetName], para tratar de mejorar sus impuestos y los ingresos fiscales. Tambi�n necesitar� enviar su [From.GetMyCastellanName] para trabajar en esta provincia.\n\n�YEl tiempo que esto toma es aleatorio y suele tardar 40 a�os, los malos exacci�n/impuestos es temporal y se levantar� una vez que la actualizaci�n sea completada;;;;;;;;;x
upgrade_bv;Upgrading;;;;Actualizar;;;;;;;;;x
TOOLTIPbid_for_independenceDEJURESUBVASSAL;Sub-vassals cannot declare independence from a liege who has dejure claims on their land;;;;Los Sub-vasallos no pueden declarar la independencia de un se�or que tiene demandas de jure en su tierra;;;;;;;;;x
EVTDESC45427;Your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has been imprisoned in [FromFrom.Capital.GetName] by [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal]!;;;;Su [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ha sido encarcelada en [FromFrom.Capital.GetName] por [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal]!;;;;;;;;;x
EVTDESC45427B;Your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has been captured by [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] and taken to [FromFrom.Capital.GetName] as a prisoner!;;;;Su [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ha sido capturada por [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] y llevada a [FromFrom.Capital.GetName] como prisionero.;;;;;;;;;x
EVTOPTB45427;Don't inform me of such things;;;;No me informe de tales cosas;;;;;;;;;x
EVTDESC40201;My [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has tried to have [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] arrested, but failed to apprehend [FromFrom.GetHerHim]! [FromFrom.GetTitledFirstNameNoRegnal] has now raised [FromFrom.GetHerHis] banners in rebellion!;;;;Mi [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ha intentado que [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] se arrestara, pero no logr� capturarlo [FromFrom.GetHerHim]! [FromFrom.GetTitledFirstNameNoRegnal] ahora ha levantado banderas [FromFrom.GetHerHis] en rebeli�n!;;;;;;;;;x
EVTOPTA40201;The realm will surely bleed;;;El reino seguramente sangrar�;;;;;;;;;;x
EVTDESC40202;My [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has tried to have [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] arrested, but failed to apprehend [FromFrom.GetHerHim]! [FromFrom.GetTitledFirstNameNoRegnal] saw the futility in rebellion however, and has travelled to [From.Capital.GetName] to seek justice in person.;;;;Mi [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ha intentado que [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] se arrestara, pero no logr� capturarlo [FromFrom.GetHerHim]! [FromFrom.GetTitledFirstNameNoRegnal] vio la inutilidad en la rebeli�n, sin embargo, viaj� a [From.Capital.GetName] para buscar justicia en persona;;;;;;;;;x
EVTOPTA40202;That is a brave move;;;;Ese es un movimiento valiente;;;;;;;;;x
EVTOPTB_JD_10070;I think I'll keep up with my writing;;;;Creo que seguir� con mi escritura;;;;;;;;;x
String_lemur;lemur;;;;;;;;;;;;;x
String_Lemur;Lemur;;;;;;;;;;;;;x
buy_mask;Buy a Mask;Achetez un masque;Kaufst eine Maske;;Compras una m�scara;;;;;;;;;x
buy_mask_tooltip;Order a mask from the mask maker.\n;Vous ordonnez la fabrication d'un masque.\n;Bestellt eine handgearbeitete Maske von dem K�nstler.\n;;Encarga una m�scara al creador de m�scaras.\n;;;;;;;;;x
