#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_dragon_emperor;Dragon Emperor;Empereur Dragon;;;El Emperador Dragón;;;;;;;;;x
nick_grey_empress;Grey Empress;Impératrice Grise;;;La Emperatriz Gris;;;;;;;;;x
nick_indigo_empress;Indigo Empress;Impératrice Indigo;;;La Emperatriz Índigo;;;;;;;;;x
nick_jadegreen_empress;Jade Green Empress;Impératrice de Jade Vert;;;La Emperatriz Verde jade;;;;;;;;;x
nick_seagreen_empress;Sea Green Empress;Impératrice Vert mer;;;La Emperatriz Verdemar;;;;;;;;;x
nick_azure_empress;Azure Empress;Impératrice Azure;;;La Emperatriz Azul Celeste;;;;;;;;;x
nick_orange_empress;Orange Empress;Impératrice Orange;;;La Emperatriz Naranja;;;;;;;;;x
nick_teal_empress;Teal Empress;Impératrice Sarcelle;;;La Emperatriz Viridián;;;;;;;;;x
nick_purple_empress;Purple Empress;Impératrice Pourpre;;;La Emperatriz Púrpura;;;;;;;;;x
nick_skyblue_empress;Sky Blue Empress;Impératrice Bleu ciel;;;La Emperatriz Lapislázuli;;;;;;;;;x
nick_yellow_empress;Yellow Empress;Impératrice Jaune;;;La Emperatriz Amarilla;;;;;;;;;x
nick_scarlet_empress;Scarlet Empress;Impératrice Ecarlate;;;La Emperatriz Escarlata;;;;;;;;;x
nick_red_empress;Red Empress;Impératrice Rouge;;;La Emperatriz Bermellona;;;;;;;;;x
nick_onyx_empress;Onyx Empress;Impératrice d'Onyx;;;La Emperatriz Ónice;;;;;;;;;x
nick_limegreen_empress;Lime Green Empress;Impératrice Vert citron;;;La Emperatriz Lima;;;;;;;;;x
nick_magenta_empress;Magenta Empress;Impératrice Magenta;;;La Emperatriz Magenta;;;;;;;;;x
nick_brown_empress;Brown Empress;Impératrice Brune;;;La Emperatriz Marrón;;;;;;;;;x
nick_amethyst_empress;Amethyst Empress;Impératrice d'Améthyste;;;La Emperatriz Amatista;;;;;;;;;x
nick_ashgrey_empress;Ash Grey Empress;Impératrice Gris cendré;;;La Emperatriz Gris Ceniza;;;;;;;;;x
nick_blueviolet_empress;Blue Violet Empress;Impératrice Violet Bleu;;;La Emperatriz Añil;;;;;;;;;x
nick_violet_empress;Violet Empress;Impératrice Violette;;;La Emperatriz Violeta;;;;;;;;;x
nick_lilac_empress;Lilac Empress;Impératrice Lilas;;;La Emperatriz Lila;;;;;;;;;x
nick_silver_empress;Silver Empress;Impératrice d'Argent;;;La Emperatriz Plateada;;;;;;;;;x
nick_maroon_empress;Maroon Empress;Impératrice Amarante;;;La Emperatriz Granate;;;;;;;;;x
nick_coralred_empress;Coral Red Empress;Impératrice Rouge corail;;;La Emperatriz Coral;;;;;;;;;x
nick_fuchsia_empress;Fuchsia Empress;Impératrice Fuschia;;;La Emperatriz Fucsia;;;;;;;;;x
nick_copper_empress;Copper Empress;Impératrice de Cuivre;;;La Emperatriz Cobriza;;;;;;;;;x
nick_fandango_empress;Fandango Empress;Impératrice Rose saumon;;;La Emperatriz Carmesí;;;;;;;;;x
nick_mauve_empress;Mauve Empress;Impératrice Mauve;;;La Emperatriz Malva;;;;;;;;;x
nick_taupe_empress;Taupe Empress;Impératrice Marron;;;La Emperatriz Lava;;;;;;;;;x
nick_mossgreen_empress;Moss Green Empress;Impératrice Vert mousse;;;La Emperatriz Primavera;;;;;;;;;x
nick_claret_empress;Claret Empress;Impératrice Lie de Vin;;;La Emperatriz Guinda;;;;;;;;;x
nick_celadon_empress;Celadon Empress;Impératrice Céladon;;;La Emperatriz Celadón;;;;;;;;;x
nick_carmine_empress;Carmine Empress;Impératrice Carmin;;;La Emperatriz Carmín;;;;;;;;;x
nick_burgundy_empress;Burgundy Empress;Impératrice Rouge sang;;;La Emperatriz Cordobán;;;;;;;;;x
nick_bronze_empress;Bronze Empress;Impératrice de Bronze;;;La Emperatriz Ocre;;;;;;;;;x
nick_celeste_empress;Celeste Empress;Impératrice Céleste;;;La Emperatriz Celeste;;;;;;;;;x
nick_pearlwhite_empress;Pearl White Empress;Impératrice Blanc perle;;;La Emperatriz Blanca Perla;;;;;;;;;x
nick_pearl_empress;Pearl Empress;Impératrice de Perle;;;La Emperatriz Perla;;;;;;;;;x
nick_jade_empress;Jade Empress;Impératrice de Jade;;;La Emperatriz Jade;;;;;;;;;x
nick_tourmaline_empress;Tourmaline Empress;Impératrice de Tourmaline;;;La Emperatriz Turmalina;;;;;;;;;x
nick_topaz_empress;Topaz Empress;Impératrice de Topaze;;;La Emperatriz Topacio;;;;;;;;;x
nick_opal_empress;Opal Empress;Impératrice d'Opale;;;La Emperatriz Ópalo;;;;;;;;;x
nick_bloodstone_empress;Bloodstone Empress;Impératrice de Jaspe de Sang;;;La Emperatriz Sanguinaria;;;;;;;;;x
nick_iron_empress;Iron Empress;Impératrice de Fer;;;La Emperatriz Férrea;;;;;;;;;x
nick_diamond_empress;Diamond Empress;Impératrice de Diamant;;;La Emperatriz Diamante;;;;;;;;;x
nick_ruby_empress;Ruby Empress;Impératrice de Rubis;;;La Emperatriz Rubí;;;;;;;;;x
nick_sapphire_empress;Sapphire Empress;Impératrice de Saphir;;;La Emperatriz Záfiro;;;;;;;;;x
nick_amber_empress;Amber Empress;Impératrice d'Ambre;;;La Emperatriz Ámbar;;;;;;;;;x
nick_aquamarine_empress;Aquamarine Empress;Impératrice d'Aigue-marine;;;La Emperatriz Aguamarina;;;;;;;;;x
nick_emerald_empress;Emerald Empress;Impératrice d'Emeraude;;;La Emperatriz Esmeralda;;;;;;;;;x
nick_fireopal_empress;Fire Opal Empress;Impératrice d'Opale de feu;;;La Emperatriz Ópalo de Fuego;;;;;;;;;x
nick_ivory_empress;Ivory Empress;Impératrice d'Ivoire;;;La Emperatriz Marfil;;;;;;;;;x
nick_jetblack_empress;Jet Black Empress;Impératrice de Jais;;;La Emperatriz Azabache;;;;;;;;;x
nick_moonstone_empress;Moonstone Empress;Impératrice de Pierre de lune;;;La Emperatriz Piedra de Luna;;;;;;;;;x
nick_turquoise_empress;Turquoise Empress;Impératrice de Turquoise;;;La Emperatriz Turquesa;;;;;;;;;x
nick_obsidian_empress;Obsidian Empress;Impératrice d'Obsidienne;;;La Emperatriz Obsidiana;;;;;;;;;x
nick_sunstone_empress;Sunstone Empress;Impératrice d'Héliotite;;;La Emperatriz Piedra de Sol;;;;;;;;;x
nick_black_empress;Black Empress;Impératrice Noire;;;La Emperatriz Negra;;;;;;;;;x
nick_white_empress;White Empress;Impératrice Blanche;;;La Emperatriz Blanca;;;;;;;;;x
nick_green_empress;Green Empress;Impératrice Verte;;;La Emperatriz Verde;;;;;;;;;x
nick_tan_empress;Tan Empress;Impératrice Brun roux;;;La Emperatriz Caoba;;;;;;;;;x
nick_lavender_empress;Lavender Empress;Impératrice Lavande;;;La Emperatriz Lavanda;;;;;;;;;x
nick_pink_empress;Pink Empress;Impératrice Rose;;;La Emperatriz Rosa;;;;;;;;;x
nick_cyan_empress;Cyan Empress;Impératrice Cyan;;;La Emperatriz Cian;;;;;;;;;x
nick_dragon_empress;Dragon Empress;Impératrice Dragon;;;La Emperatriz Dragón;;;;;;;;;x
EVTOPTessos.4699grey;The Grey Dynasty;La dynastie grise;;;La Dinastía Gris;;;;;;;;;x
EVTOPTessos.4699indigo;The Indigo Dynasty;La dynastie indigo;;;La Dinastía Índigo;;;;;;;;;x
EVTOPTessos.4699jadegreen;The Jade Green Dynasty;La dynastie de Jade Vert;;;La Dinastía Verde Jade;;;;;;;;;x
EVTOPTessos.4699seagreen;The Sea Green Dynasty;La dynastie vert mer;;;La Dinastía Verdemar;;;;;;;;;x
EVTOPTessos.4699azure;The Azure Dynasty;La dynastie azure;;;La Dinastía Azul Celeste;;;;;;;;;x
EVTOPTessos.4699orange;The Orange Dynasty;La dynastie orange;;;La Dinastía Naranja;;;;;;;;;x
EVTOPTessos.4699teal;The Teal Dynasty;La dynastie sarcelle;;;La Dinastía Viridián;;;;;;;;;x
EVTOPTessos.4699purple;The Purple Dynasty;La dynastie pourpre;;;La Dinastía Púrpura;;;;;;;;;x
EVTOPTessos.4699skyblue;The Sky Blue Dynasty;La dynastie bleu ciel;;;La Dinastía Lapislázuli;;;;;;;;;x
EVTOPTessos.4699yellow;The Yellow Dynasty;La dynastie jaune;;;La Dinastía Amarilla;;;;;;;;;x
EVTOPTessos.4699scarlet;The Scarlet Dynasty;La dynastie écarlate;;;La Dinastía Escarlata;;;;;;;;;x
EVTOPTessos.4699red;The Red Dynasty;La dynastie rouge;;;La Dinastía Bermellona;;;;;;;;;x
EVTOPTessos.4699limegreen;The Lime Green Dynasty;La dynastie d'Onyx;;;La Dinastía Lima;;;;;;;;;x
EVTOPTessos.4699pink;The Pink Dynasty;La dynastie vert citron;;;La Dinastía Rosa;;;;;;;;;x
EVTOPTessos.4699magenta;The Magenta Dynasty;La dynastie magenta;;;La Dinastía Magenta;;;;;;;;;x
EVTOPTessos.4699brown;The Brown Dynasty;La dynastie brune;;;La Dinastía Marrón;;;;;;;;;x
EVTOPTessos.4699ashgrey;The Ash Grey Dynasty;La dynastie d'Améthyste;;;La Dinastía Gris Ceniza;;;;;;;;;x
EVTOPTessos.4699blueviolet;The Blue Violet Dynasty;La dynastie gris cendré;;;La Dinastía Añil;;;;;;;;;x
EVTOPTessos.4699violet;The Violet Dynasty;La dynastie violet Bleu;;;La Dinastía Violeta;;;;;;;;;x
EVTOPTessos.4699lilac;The Lilac Dynasty;La dynastie violette;;;La Dinastía Lila;;;;;;;;;x
EVTOPTessos.4699silver;The Silver Dynasty;La dynastie lilas;;;La Dinastía Plateada;;;;;;;;;x
EVTOPTessos.4699maroon;The Maroon Dynasty;La dynastie d'Argent;;;La Dinastía Granate;;;;;;;;;x
EVTOPTessos.4699coralred;The Coral Red Dynasty;La dynastie amarante;;;La Dinastía Coral;;;;;;;;;x
EVTOPTessos.4699cyan;The Cyan Dynasty;La dynastie rouge corail;;;La Dinastía Cian;;;;;;;;;x
EVTOPTessos.4699fuchsia;The Fuchsia Dynasty;La dynastie fuschia;;;La Dinastía Fucsia;;;;;;;;;x
EVTOPTessos.4699copper;The Copper Dynasty;La dynastie de Cuivre;;;La Dinastía Cobriza;;;;;;;;;x
EVTOPTessos.4699fandango;The Fandango Dynasty;La dynastie rose saumon;;;La Dinastía Carmesí;;;;;;;;;x
EVTOPTessos.4699mauve;The Mauve Dynasty;La dynastie mauve;;;La Dinastía Malva;;;;;;;;;x
EVTOPTessos.4699taupe;The Taupe Dynasty;La dynastie marron;;;La Dinastía Lava;;;;;;;;;x
EVTOPTessos.4699mossgreen;The Moss Green Dynasty;La dynastie vert mousse;;;La Dinastía Primavera;;;;;;;;;x
EVTOPTessos.4699claret;The Claret Dynasty;La dynastie lie de Vin;;;La Dinastía Guinda;;;;;;;;;x
EVTOPTessos.4699celadon;The Celadon Dynasty;La dynastie céladon;;;La Dinastía Celadón;;;;;;;;;x
EVTOPTessos.4699carmine;The Carmine Dynasty;La dynastie carmin;;;La Dinastía Carmín;;;;;;;;;x
EVTOPTessos.4699burgundy;The Burgundy Dynasty;La dynastie rouge sang;;;La Dinastía Cordobán;;;;;;;;;x
EVTOPTessos.4699bronze;The Bronze Dynasty;La dynastie de Bronze;;;La Dinastía Ocre;;;;;;;;;x
EVTOPTessos.4699celeste;The Celeste Dynasty;La dynastie Céleste;;;La Dinastía Celeste;;;;;;;;;x
EVTOPTessos.4699iron;The Iron Dynasty;La dynastie de Fer;;;La Dinastía Férrea;;;;;;;;;x
EVTOPTessos.4699diamond;The Diamond Dynasty;La dynastie de Diamant;;;La Dinastía Diamante;;;;;;;;;x
EVTOPTessos.4699pearlwhite;The Pearl White Dynasty;La dynastie de Perle;;;La Dinastía Blanca Perla;;;;;;;;;x
EVTOPTessos.4699ruby;The Ruby Dynasty;La dynastie de Rubis;;;La Dinastía Rubí;;;;;;;;;x
EVTOPTessos.4699sapphire;The Sapphire Dynasty;La dynastie de Saphir;;;La Dinastía Záfiro;;;;;;;;;x
EVTOPTessos.4699amber;The Amber Dynasty;La dynastie d'Ambre;;;La Dinastía Ámbar;;;;;;;;;x
EVTOPTessos.4699aquamarine;The Aquamarine Dynasty;La dynastie d'Aigue-marine;;;La Dinastía Aguamarina;;;;;;;;;x
EVTOPTessos.4699emerald;The Emerald Dynasty;La dynastie d'Emeraude;;;La Dinastía Esmeralda;;;;;;;;;x
EVTOPTessos.4699fireopal;The Fire Opal Dynasty;La dynastie d'Opale de feu;;;La Dinastía Ópalo de Fuego;;;;;;;;;x
EVTOPTessos.4699ivory;The Ivory Dynasty;La dynastie d'Ivoire;;;La Dinastía Marfil;;;;;;;;;x
EVTOPTessos.4699jetblack;The Jet Black Dynasty;La dynastie de Jais;;;La Dinastía Azabache;;;;;;;;;x
EVTOPTessos.4699moonstone;The Moonstone Dynasty;La dynastie de Pierre de lune;;;La Dinastía Piedra de Luna;;;;;;;;;x
EVTOPTessos.4699turquoise;The Turquoise Dynasty;La dynastie de Turquoise;;;La Dinastía Turquesa;;;;;;;;;x
EVTOPTessos.4699obsidian;The Obsidian Dynasty;La dynastie d'Obsidienne;;;La Dinastía Obsidiana;;;;;;;;;x
EVTOPTessos.4699sunstone;The Sunstone Dynasty;La dynastie d'Héliotite;;;La Dinastía Piedra de Sol;;;;;;;;;x
EVTOPTessos.4699black;The Black Dynasty;La dynastie noire;;;La Dinastía Negra;;;;;;;;;x
EVTOPTessos.4699white;The White Dynasty;La dynastie blanche;;;La Dinastía Blanca;;;;;;;;;x
EVTOPTessos.4699green;The Green Dynasty;La dynastie verte;;;La Dinastía Verde;;;;;;;;;x
EVTOPTessos.4699tan;The Tan Dynasty;La dynastie brun roux;;;La Dinastía Caoba;;;;;;;;;x
EVTOPTessos.4699lavender;The Lavender Dynasty;La dynastie lavande;;;La Dinastía Lavanda;;;;;;;;;x
EVTOPTessos.4699dragon;The Dragon Dynasty;la dynastie du Dragon;;;La Dinastía Dragón;;;;;;;;;x
EVTOPTessos.4699pearl;The Pearl Dynasty;La dynastie de Perle;;;La Dinastía Perla;;;;;;;;;x
EVTOPTessos.4699jade;The Jade Dynasty;La dynastie de Jade;;;La Dinastía Jade;;;;;;;;;x
EVTOPTessos.4699tourmaline;The Tourmaline Dynasty;La dynastie de Tourmaline;;;La Dinastía Turmalina;;;;;;;;;x
EVTOPTessos.4699onyx;The Onyx Dynasty;La dynastie d'Onyx;;;La Dinastía Ónice;;;;;;;;;x
EVTOPTessos.4699topaz;The Topaz Dynasty;La dynastie de Topaze;;;La Dinastía Topacio;;;;;;;;;x
EVTOPTessos.4699opal;The Opal Dynasty;La dynastie d'Opale;;;La Dinastía Ópalo;;;;;;;;;x
EVTOPTessos.4699amethyst;The Amethyst Dynasty;La dynastie d'Améthyste;;;La Dinastía Amatista;;;;;;;;;x
EVTOPTessos.4699bloodstone;The Bloodstone Dynasty;La dynastie de Jaspe de Sang;;;La Dinastía Sanguinaria;;;;;;;;;x
