#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WARNING: SPOILERS ARE IN THIS FILE;;;;;;;;;;;;;;x
CHIEF_BITE_FOA;High Chief;Grand Chef;;;Gran Jefe;;;;;;;;;x
d_mountain_clans;Mountain Clans;Clans des Montagnes de la Lune;;;Clanes de la Montaña;;;;;;;;;x
EVTDESCinvasions.4;Many leagues south of Dorne in the Summer Sea lie the Summer Islands. The natives of this land are an ebony-skinned people who wear feathered capes of many bright colours and engage in debauched primitive rituals. It now appears they have united under one King, and have an invasion army ready to land on the coast of [Root.GetName]! ;Loin au sud de Dorne, au beau milieu de la Mer d’Été, se trouvent les Îles d’Été Ses habitants ont une peau d'ébène, portent des vêtements souvent très chamarrés ornés de plumes multicolores, et accomplissent des rites primitifs et débauchés. Il semble que ces Estiviens se sont unis derrière un Roi et ont levé une armée prête à débarquer sur les côtes de [Root.GetName] ! ;;;A muchas leguas al sur de Dorne, en el mar de Verano, se encuentran las Islas del Verano. Los nativos de esta tierra son un pueblo con la piel como el ébano que usan capas de plumas de muchos colores brillantes y realizan rituales primitivos libertinos. Ahora parece que se han unido bajo un solo rey que ha formado un ejército preparado para desembarcar en la costa de [Root.GetName]!;;;;;;;;;x
EVTDESCinvasions.6;Many leagues south of Dorne in the Summer Sea lie the Summer Islands. The natives of this land are an ebony-skinned people who wear feathered capes of many bright colours and engage in debauched primitive rituals. It now appears they have united under one King, and have an invasion army ready to land on the coast of [From.GetName]! ;Loin au sud de Dorne, au beau milieu de la Mer d’Été, se trouvent les Îles d’Été Ses habitants ont une peau d'ébène, portent des vêtements souvent très chamarrés ornés de plumes multicolores, et accomplissent des rites primitifs et débauchés. Il semble que ces Estiviens se sont unis derrière un Roi et ont levé une armée prête à débarquer sur les côtes de [Root.GetName] ! ;;;A muchas leguas al sur de Dorne, en el mar de Verano, se encuentran las Islas del Verano. Los nativos de esta tierra son un pueblo con la piel como el ébano que usan capas de plumas de muchos colores brillantes y realizan rituales primitivos libertinos. Ahora parece que se han unido bajo un solo rey que ha formado un ejército preparado para desembarcar en la costa de [From.GetName]!;;;;;;;;;x
EVTNAMEinvasions.6;Summer Islands Invade;Invasion des Estiviens !;;;Invasión de las Islas del Verano;;;;;;;;;x
EVTNAMEinvasions.1;Aegon Targaryen Invades;Aegon Targaryen débarque;;;Invasión de Aegon Targaryen ;;;;;;;;;x
EVTDESCinvasions.1;A young silver haired man has landed in Westeros, claiming to be Aegon VI, trueborn son of Rhaegar Targaryen and rightful King of Seven Kingdoms. It is widely believed that he perished in the Red Keep at the hands of Gregor Clegane during the War of the Usurper along with his sister Rhaenys and mother Elia of Dorne. It is purported that it was not Aegon who perished there, but some peasant baby who was put in Aegon's place. Now this claimant lands, and he has the Golden Company at his back...;Un jeune homme aux cheveux d'argent a débarqué à Westeros, il dit être Aegon VI, fils de Rhaegar Targaryen et Roi légitime des Sept Couronnes. Il est communément admis qu'Aegon aurait péri au Donjon Rouge, le crâne fracassé contre un mur par Gregor Clegane. Sa soeur Rhaenys et sa mère Elia de Dorne moururent également durant le sac de Port-Réal des mains des hommes de Tywin Lannister. Ils prétendent que ce n'est pas Aegon qui mourut ce jour là, mais un fils de paysan. Maintenant ce prétendant débarque et il a la Compagnie Dorée avec lui... ;;;Un joven con el cabello plateado ha desembarcado en Poniente, dice ser Aegon VI, hijo de Rhaegar Targaryen y Rey legítimo de los Siete Reino. Es comúnmente aceptado que Aegon murió en la Fortaleza Roja a manos de Gregor Clegane, que le aplastó el cráneo contra una pared. Su hermana y su madre también murieron ese día. Afirma que era el hijo de un campesino el que falleció aquel dia, de todos modos este supuesto pretendiente cuenta con la ayuda de la Compañía Dorada...;;;;;;;;;x
EVTOPTAinvasions.1;The Golden Company will back him!;La Compagnie Dorée l'aidera !;;;¡La Compañía Dorada lo respaldará!;;;;;;;;;x
EVTOPTBinvasions.1;Long live the true King!;Longue vie au vrai Roi !;;;¡Larga vida al verdadero Rey!;;;;;;;;;x
EVTOPTCinvasions.1;Aegon is dead, he is a mummer's dragon;Aegon est mort, c'est un dragon de pacotille;;;Aegon está muerto, este es un dragón de teatrillo.;;;;;;;;;x
EVTOPTdinvasions.1;We shall crush this usurper;Nous allons écraser cet usurpateur;;;¡Vamos a aplastar a este usurpador!;;;;;;;;;x
TOOLTIPAEGONLANDS;Aegon of the Golden Company shall start a war claiming your throne;Aegon de la Compagnie Dorée va déclencher une guerre pour revendiquer votre trône;;;Aegon de la Compañía Dorada empezará una guerra para reclamar vuestro trono.;;;;;;;;;x
EVTDESCinvasions.2;Our armies shall march for Aegon!;Nos armées soutiendront Aegon !;;;¡Nuestros ejércitos marcharán por Aegon!;;;;;;;;;x
EVTOPTAinvasions.2;Long live the King!;Longue vie au Roi !;;;¡Larga vida al Rey!;;;;;;;;;x
TOOLTIPAEGONSHERITAGE;Aegon Targaryen shall henceforth be acknowledged as the trueborn son and heir of Rhaegar Targaryen and Elia of Dorne\n;Aegon Targaryen sera dorénavant reconnu comme le fils et l'héritier légitime de Rhaegar Targaryen et Elia de Dorne\n;;;Aegon Targaryen será reconocido de ahora en adelante como el verdadero hijo y heredero de Rhaegar Targaryen y Elia de Dorne\n;;;;;;;;;x
young_griff_targaryen;Legalise your Targaryen Heritage;Revendiquer votre héritage Targaryen;;;Reivindicar vuestra herencia Targaryen;;;;;;;;;x
young_griff_targaryen_desc;Issue a decree formally legalising your status as a Targaryen and trueborn heir of Rhaegar Targaryen;Publier un décret vous déclarant Targaryen, fils et héritier légitime de Rhaegar Targaryen;;;Emitir un decreto declarándoos Targaryen, verdadero hijo y heredero legítimo de Rhaegar Targaryen.;;;;;;;;;x
EVTDESCinvasions.3;The Iron Throne has been won back for House Targaryen, the line of Rhaegar restored. Now the Golden Company has bestowed upon me the Valyrian steel greatsword Blackfyre which they have been keeping since the days of Aegor 'Bittersteel', waiting to restore the rightful rulers of the Seven Kingdoms.;Le Trône de Fer a été rendu à la Maison Targaryen et la lignée de Rhaegar a été restaurée. La Compagnie Dorée m'a remis l'épée valyrienne Feunoyr que ses membres gardaient depuis Aegor « Aigracier », dans l'attente de la restauration des souverains légitimes des Sept Couronnes. ;;;El Trono de Hierro ha sido reconquistado por la Casa Targaryen, reinstaurando la línea de Rhaegar Targaryen. La Compañía Dorada me ha entregado la espada de acero valyrio Fuegoscuro, que han estado guardando desde los días de Aegor Aceroamargo, esperando poder restaurar a los gobernantes legítimos de los Siete Reinos.;;;;;;;;;x
EVTOPTAinvasions.3;A fitting sword for the blood of the dragon;Une épée appropriée pour le sang du dragon;;;Una espada adecuada para la sangre del dragón;;;;;;;;;x
dragon_conquest_desc;This Casus Belli can be used by §Y$CLAIMANT$§! to claim §Y$TITLE$§! by right of conquest, by virtue of the fact they are a Dragon rider.;Ce Casus Belli peut être utilisé par §Y$CLAIMANT$§! pour revendiquer §Y$TITLE$§! par droit de conquête, en vertu du fait qu'il est un chevaucheur de dragon. ;;;Este Casus Belli puede ser usado por §Y$CLAIMANT$§! para reclamar su derecho de conquista de §Y$TITLE$§!, por el hecho de ser un jinete de dragón.;;;;;;;;;x
dragon_conquest;Dragon Conquest;Conquête des dragons;;;Conquista Dragontina;;;;;;;;;x
CB_DRAGON_CONQUEST;Dragon Conquest of [Title.GetBaseName];Conquête des dragons de [Title.GetBaseName];;;Conquista Dragontina de [Title.GetBaseName];;;;;;;;;x
WAR_NAME_DRAGON_CONQUEST;$CLAIMANT$'s$ORDER$ Conquest of $OTHER_TITLE$;$CLAIMANT$'s $ORDER$ Conquête de $OTHER_TITLE$;;;$CLAIMANT$ $ORDER$ Conquista de $OTHER_TITLE$;;;;;;;;;x
TOOLTIPinvasions.5;The Summer Islanders will land an invasion army in [Root.GetName];Les Estiviens vont débarquer une armée d'invasion à [Root.GetName];;;Los estiveños van a desembarcar un ejército invasor en [Root.GetName];;;;;;;;;x
EVTDESCinvasions.100;The Iron Throne is mine by right, but it so happens my aunt Daenerys sits the Throne. She is the wielder of three mighty dragons and currently has no King to help her rule. Perhaps if I were to offer to be her consort I could be worthy to ride a Dragon beside her?;Le Trône de Fer est mien de droit, mais il se trouve que ma tante l'occupe en ce moment. Elle a avec elle trois puissants dragons mais aucun Roi pour l'aider à gouverner. Peut-être que si je lui proposais de nous marier et de devenir son consort je pourrais être digne de monter un Dragon avec elle ? ;;;El Trono de Hierro es mío por derecho, pero mi tía Daenerys se sienta en el Trono. Ella posee tres poderosos dragones pero no tiene ningún Rey que le ayude a gobernar. Tal vez si le ofreciera matrimonio, ¿podría ser merecedor de montar un dragón a su lado?;;;;;;;;;x
EVTOPTAinvasions.100;Yes, House Targaryen must stand united;Oui, la Maison Targaryen doit rester unie;;;Si, la Casa Targaryen debe permanecer unida.;;;;;;;;;x
EVTOPTBinvasions.100;Only one can sit the throne, and it shall be me!;Le trône ne se partage pas, une seule personne l'occupera et ce sera moi !;;;Solo una persona puede sentarse en el trono, ¡y debería ser yo!;;;;;;;;;x
TOOLTIPinvasions.101;shall recieve your offer;va recevoir votre offre;;;recibirá vuestra oferta;;;;;;;;;x
EVTDESCinvasions.101;Your Grace, I am Aegon, son of Rhaegar Targaryen, you nephew and heir to the Seven Kingdoms. House Targaryen has many enemies that would see our demise once more, so I propose that we wed and rule from the back of the Dragons side by side.\n\n Yours,\nAegon Targaryen;Votre Grâce, je suis Aegon, fils de Rhaegar Targaryen, votre neveu et héritier des Sept Couronnes. La Maison Targaryen a de nombreux ennemis qui voudrait la voir disparaître à jamais. Je propose que nous nous marions et gouvernions côte à côte, avec l'aide des Dragons.\n\n Sincèrement,\nAegon Targaryen;;;Su Majestad, yo soy Aegon, hijo de Rhaegar Targaryen, vuestro sobrino y heredero a los Siete Reinos. La Casa Targaryen tiene muchos enemigos que podrían querer nuestra desaparición una vez más, así que propongo que nos casemos y gobernemos juntos, con la ayuda de los dragones. \n\n Vuestro,\nAegon Targaryen;;;;;;;;;x
EVTOPTAinvasions.101;Yes! The Dragon has three heads!;Oui ! Le Dragon a trois têtes !;;;¡Sí! ¡El dragón tiene tres cabezas!;;;;;;;;;x
EVTOPTBinvasions.100;He is no Taragaryen, he is a usurper!;Il n'est pas un Targaryen, c'est un usurpateur !;;;¡Él no es un Targaryen! ¡Es un usurpador!;;;;;;;;;x
TOOLTIPinvasions.102;shall be informed;sera informé;;;será informado;;;;;;;;;x
EVTDESCinvasions.102;My Dear Aegon, It brings me joy to hear of your return. I shall of course accept your offer, so that we can rule Seven Kingdoms as one House.\n\n Yours,\nQueen Daenerys of the House Targaryen, the First of her Name;Mon cher Aegon, c'est avec une grande joie que j'ai appris votre retour. J'accepte bien sûr votre offre pour que nous puissions gouverner les Sept Couronnes comme une seule Maison.\n\nSincèrement,\nReine Daenerys de la Maison Targaryen, Première de Son Nom;;;Mi querido Aegon, me congratula oír de vuestro regreso. Por supuesto aceptaré vuestra oferta, y así podremos gobernar los Siete Reinos como una Casa. \n\n Vuestra,\nReina Daenerys de la Casa Targaryen, la Primera de su nombre.;;;;;;;;;x
EVTOPTAinvasions.102;Now to tame the Dragon...;Maintenant il s'agit d'apprivoiser le Dragon...;;;Ahora a domar un Dragón…;;;;;;;;;x
EVTDESCinvasions.103;I'm afraid this offer is unacceptable. Only one can sit the Iron Throne, and it shall be me! In fact I question if you are even the son of Rhaegar and not some imposter.\n\n Regards,\nQueen Daenerys of the House Targaryen, the First of her Name;Je crains que cette offre ne soit inacceptable. Le Trône ne se partage pas et le Royaume ne peut avoir qu'une seule souveraine et ce sera moi ! En fait je me demande même si vous êtes réellement le fils de Rhaegar ou bien un simple imposteur.\n\n Salutations,\nReine Daenerys de la maison Targaryen, Première de Son Nom;;;Me temo que esta oferta es inaceptable. Solo uno puede sentarse en el Trono de Hierro, ¡y seré yo! De hecho, me pregunto si en realidad eres el hijo de Rhaegar o un impostor.\n\n Saludos,\nReina Daenerys de la Casa Targaryen, la Primera de su nombre.;;;;;;;;;x
EVTOPTAinvasions.103;I will take what is mine by force then!;Dans ce cas je prendrai par la force ce qui me revient de droit !;;;¡Tomaré por la fuerza lo que me pertenece!;;;;;;;;;x
EVTNAMEinvasions.104;Golden Company Disbands;La Compagnie Dorée se dissout.;;;La Compañía Dorada se disuelve;;;;;;;;;x
EVTDESCinvasions.104;Aegor Bittersteel, one of the great bastards of Aegon IV, was the founder of the Golden Company. He was one of Daemon Blackfyre's most trusted men and took his sons into hiding across the Narrow Sea after the Blackfyre's defeat. After struggling to rally support for the Blackfyre exiles, the Golden Company was established to provide a haven for the exiled Lords and Knights of Westeros, to unite all the disparate Blackfyre supporters.\n\n Ever since they have struggled to put one of their own on the Iron Throne whilst earning a reputation as one of the most formidable and reliable of the sellsword companies of the Free Cities. Now that mission is fulfilled, and the company can finally disband having regained their honour and lands.;Aegor Aigracier, l'un des grands bâtards d'Aegon IV, a fondé la Compagnie Dorée. Il était l'un des plus loyaux compagnons de Daemon Feunoyr, et a emmené avec lui ses fils de l'autre côté du Détroit pour les protéger après la défaite de Daemon. Après être parvenu à rallier tous les soutiens des Feunoyr en exil, il a créé la Compagnie Dorée pour offrir un refuge à tous les seigneurs et chevaliers exilés de Westeros.\n\n Depuis, la Compagnie a acquis la meilleure réputation parmis les compagnies d'épées-louées des Cités Libres, étant considérée comme la plus puissante, la plus fiable et la plus organisée de toutes. Maintenant qu'elle a rempli la mission pour laquelle elle avait été créée, la Compagnie peut enfin se dissoudre, ses membres ayant regagné leur honneur et leurs terres. ;;;Aegor Aceroamargo, uno de los grandes bastardos de Aegon IV, fue el fundador de la Compañía Dorada. Era uno de los hombres de confianza de Daemon Fuogoscuro y escondió a sus hijos al otro lado del Mar Angosto tras la derrota de los Fuegoscuro. Unificó a todos los seguidores de los Fuegoscuro exiliados y creó la Compañía Dorada para dar refugio a los Señores y Caballeros exiliados de Poniente.\n\n Su objetivo era sentar a uno de los suyos en el Trono de Hierro y mientras, se han labrado la reputación como una de las más formidables y fiables compañías de mercenarios de las Ciudades Libres. Ahora que su misión se ha cumplido, la compañía se puede disolver tras haber recuperado su honor y sus tierras.;;;;;;;;;x
EVTOPTAinvasions.104;Beneath the gold, the bitter steel;Sous l'or, l'aigre acier.;;;Debajo del oro, el acero amargo;;;;;;;;;x
EVTOPTBinvasions.104;My ancestral sword can now return home;Mon épée ancestrale me revient à nouveau.;;;Mi espada ancestral puede ahora volver a casa;;;;;;;;;x
EVTNAMEinvasions.600;Blackfyre Rebellion;Invasion Feunoyr.;;;Rebelión Fuegoscuro;;;;;;;;;x
EVTDESCinvasions.600;House Blackfyre was founded by Daemon Blackfyre after he was legitimized by his dying father and granted the sword Blackfyre. In 196 AC Daemon and his allies revolted against Daeron II Targaryen using the old rumor that Daeron was a bastard, and that the gift of the ancestral weapon Blackfyre proved that Aegon wanted Daemon to succeed him. Ultimately the Blackfyre Rebellion failed in the Battle of the Redgrass Field, with Daemon slain by Brynden Bloodraven. Daemon's remaining kin fled to the Free Cities with his principal supporter, Aegor Bittersteel. There Aegor created his own sellsword company, the Golden Company.\n\nThe Golden Company, led by [Root.GetFirstNameWithDynasty], have now landed in Westeros flying the banners of House Blackfyre. They seek to claim the Iron Throne for House Blackfyre!;La Compagnie Dorée a débarqué à Westeros sous la bannière de la maison Feunoyr. Ils cherchent à s'emparer du trône de fer pour y mettre leur prétendant.;;;La Compañía Dorada ha desembarcado en Poniente bajo la bandera de la casa Fuegoscuro. Reclaman el Trono de Hierro para su pretendiente.;;;;;;;;;x
EVTOPTAinvasions.600;The Golden Company will back [blackfyre_claimant.GetHerHim]!;La Compagnie Dorée l'aidera !;;;¡La Compañía Dorada le respaldará!;;;;;;;;;x
EVTOPTBinvasions.600;Long live the true dragons!;Longue vie au vrai Roi !;;;¡Larga vida al verdadero Dragón!;;;;;;;;;x
EVTOPTCinvasions.600;The Blackfyres are nothing more than bastards and exiles.;Les Feunoyr ne sont rien d'autres que des bâtards et des exilés.;;;Los Fuegoscuro no son más que bastardos y exiliados.;;;;;;;;;x
EVTOPTDinvasions.600;We shall crush this usurper;Nous allons écraser cet usurpateur.;;;Debemos aplastar al usurpador;;;;;;;;;x
TOOLTIPAEGONLANDS;The Golden Company shall start a war claiming your throne for House Blackfyre;La Compagnie Dorée va débuter une guerre visant à s'emparer de notre trône au nom de la maison Feunoyr.;;;La Compañía Dorada empezará una guerra para apoderarse de vuestro trono en nombre de la Casa Fuegoscuro.;;;;;;;;;x
EVTDESCinvasions.601;Our armies shall march.;Nos armées se battront !;;;Nuestros ejércitos marcharán.;;;;;;;;;x
EVTOPTAinvasions.601;Long live the King!;Longue vie au Roi !;;;¡Larga vida al Rey!;;;;;;;;;x
EVTDESCinvasions.610;The dynasty of the Yellow Emperors fell one thousand years ago.  Yet now there is an army on our doorstep out of fabled Carcosa led by a man claiming to be the descendent of the Yellow Emperor and the rightful ruler of the Golden Empire.;Il y a mille ans, la dynastie des empereurs jaunes est tombée. Cependant une armée se réclamant de la cité fabuleuse de Carcosa est à nos portes, dirigée par un homme prétendant être le descendant de l'empereur jaune et le dirigeant légimite de l'empire Doré.;;;La dinastía de los Emperadores Amarillos cayó hace mil años. Sin embargo, hay un ejército en la legendaria Carcosa liderado por un Rey brujo que dice ser descendiente del Emperador Amarillo y el legítimo gobernante del Imperio Dorado.;;;;;;;;;x
EVTOPTAinvasions.610;This mad sorcerer must be stopped!;Le sorcier fou doit être arrêté !;;;¡Debemos detener a este brujo loco!;;;;;;;;;x
EVTDESCinvasions.612;Travellers and merchants bring word that a sorceror lord claiming to be the Yellow Emperor, from a dynasty fallen for a thousand years, has launched an invasion of the Golden Empire of Yi Ti.;;;;Viajeros y mercaderes traen noticias sobre un brujo que dice ser descendiente de la dinastía extinguida hace mil años del Emperador Amarillo, y que ha lanzado una invasión sobre el Imperio Dorado de Yi Ti.;;;;;;;;;x
EVTNAMEinvasions.612;Invasion of Yi Ti;Invasion en provenance de Yi Ti;;;Invasión de Yi Ti;;;;;;;;;x
d_carcosa_raiders;Carcosa Raiders;Raid en provenance de Carcosa;;;Asaltantes de Carcosa;;;;;;;;;x
d_brindleman_invaders;Brindleman Invaders;Invasion des Hommes Bringés;;;Invasores de los Hombres Pintos;;;;;;;;;x
EVTDESCinvasions.10;To the south on the islands of Sothorys live a strange and recluse group of people, the men and women who live there are called 'Brindleman' they are short - often known as half-men. Not much is known about these people but they appear to be hostile as a band of them have landed in [Root.GetName] proclaiming their intentions to rule the land by right of conquest.;Loin au sud, sur les îles de Sothoryos, vit un étrange ensemble de peuples isolés. Les hommes et les femmes qui vivent là bas sont petits et sont souvent appelés, les « Hommes Bringés » ou demi-hommes. On connaît peu de choses sur eux mais ils paraissent hostiles, puisqu'un groupe armé est arrivé à [Root.GetName] avec la ferme intention de diriger ce pays après leur conquête.;;;"Al sur de las islas de Sothoryos vive un extraño y solitario pueblo, los hombres y mujeres que viven allí son llamados ""Hombres Pintos"" y son descritos como corpulentos y musculosos, de brazos largos, frente prominente, pelo negro e hirsuto, dientes cuadrados y grandes y mandíbula firme. Un grupo de ellos ha desembarcado en [Root.GetName], proclamando su intención de gobernar esta tierra por derecho de conquista.";;;;;;;;;x
EVTOPTAinvasions.10;These mad half-men must be stopped!;Ces demi-hommes fous doivent être arrêtés !;;;¡Debemos detener a estos locos semihumanos!;;;;;;;;;x
EVTDESCinvasions.12;Travellers and merchants bring word that the short men of Sothoryos - 'The Brindleman' - are invading in their dreams of conquest.;Des voyageurs et des marchands rapportent que les petits hommes de Sothoryos - « Les Hommes Bringés » - poursuivent leurs rêves de conquête et sont en train d'envahir des territoires.;;;Viajeros y mercaderes traen noticias sobre que los Hombres Pintos de Sothoryos están invadiendo el sur de las Ciudades Libres en sus ansias de conquista.;;;;;;;;;x
EVTTITLEinvasions.12;Brindleman Invasion;Invasion des Hommes Bringés;;;Invasión de los Hombres Pintos;;;;;;;;;x
AGOT_invasion;Invasion;Invasion;;;Invasión;;;;;;;;;x
AGOT_invasion_desc;In these cut-throat lands, you get only what you earn. If your enemies cannot defend their lands, then they have no right to rule them.;Dans ces terres dangereuses, vous n'obtenez que ce que vous prenez. Si vos ennemis ne peuvent défendre leurs terres, alors ils n'ont aucun droit de les gouverner. ;;;En estas feroces tierras, sólo tienes lo que tomas por la fuerza. Si vuestros enemigos no pueden defender sus tierras, no tienen ningún derecho a gobernarlas.;;;;;;;;;x
WAR_NAME_AGOT_INVASION;$CLAIMANT$'s$ORDER$ Invasion of $SECOND$;$ORDER$ de $CLAIMANT$ invasion de $SECOND$;$ORDER$$FIRST_ADJ$ Invasion von $SECOND$;;$ORDER$ de $CLAIMANT$ invasión de $SECOND$;;;;;;;;;x
CB_NAME_USURP_FAMILY_PALACE;Assert Dominance;Vengeance sanglante;;;Reafirmación de Dominación;;;;;;;;;x
WAR_NAME_USURP_FAMILY_PALACE;$CLAIMANT$'s $ORDER$Bid to Assert Dominance Over $DEFENDER$;$ORDER$ de $CLAIMANT$ Vendetta contre $DEFENDER$;;;Declaración de $CLAIMANT$ $ORDER$ de Reafirmación de Dominación Sobre $DEFENDER$;;;;;;;;;x
usurp_family_palace_desc;By using this casus belli to assert dominance, $CLAIMANT$ can usurp $TARGET$'s family palace and patrician status.;$CLAIMANT$ a une querelle avec $TARGET$, et peut utiliser ce Casus Belli pour se venger.;;;Al usar este casus belli, $CLAIMANT$ puede usurpar el estado de patricio y el palacio familiar de $TARGET$.;;;;;;;;;x
TOOLTIPusurp_family_palace;[This.GetTitledFirstNameWithDynasty]'s family palace, patrician status and any trade posts are surrendered to [Root.GetTitledFirstNameWithDynasty];;;;El palacio de familia de [This.GetTitledFirstNameWithDynasty], el estado de patricio y cualquier puesto comercial son entregados a [Root.GetTitledFirstNameWithDynasty];;;;;;;;;x
k_young_griffs_host;Aegon's Host;;;;Hueste de Aegon;;;;;;;;;x
k_young_griffs_host_adj;Aegon's Host;;;;Hueste de Aegon;;;;;;;;;x
invasion_succ_tip_NO_TITLE;§Y[Root.GetTitledFirstName]§! takes all occupied territory;;;;;;;;;;;;;x
