#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_pykeTK;Pyke;Pyk;Pyke;;Pyke;;;;;;;;;x
k_great_wykTK;Great Wyk;Grand Wyk;Great Wyk;;Gran Wyk;;;;;;;;;x
k_harlawTK;Harlaw;Harloi;Harlaw;;Harlaw;;;;;;;;;x
k_seastone_islesTK;The Seastone Isles;Îles de Grès;The Seastone Isles;;Piedramar;;;;;;;;;x
k_casterly_rockTK;The Rock;Le Roc;The Rock;;La Roca;;;;;;;;;x
k_crakehallTK;Crakehall;Crakehall;Crakehall;;Refugio Quebrado;;;;;;;;;x
k_kayceTK;Kayce;Kayce;Kayce;;Kayce;;;;;;;;;x
k_cornfieldTK;Cornfield;Champmoisson;Cornfield;;Maizal;;;;;;;;;x
k_silverhillTK;Silverhall;L'Argenterie;Silverhall;;Refugio de Plata;;;;;;;;;x
k_goldroadTK;The Gold Road;La route d'Or;The Gold Road;;Camino Dorado;;;;;;;;;x
k_castamereTK;Castamere;Castamere;Castamere;;Castamere;;;;;;;;;x
k_sarsfieldTK;Sarsfield;Sarschamps;Sarsfield;;Sarsfield;;;;;;;;;x
k_golden_toothTK;The Golden Tooth;La Dent d'Or;The Golden Tooth;;Colmillo Dorado;;;;;;;;;x
k_ashemarkTK;Ashemark;Cendremarc;Ashemark;;Marcaceniza;;;;;;;;;x
k_the_cragTK;The Crag;Falaise;The Crag;;El Risco;;;;;;;;;x
k_duskendaleTK;The Dusklands;Terres du Crépuscule;The Dusklands;;Valle Oscuro;;;;;;;;;x
shadowking_male;Shadow King;Roi de l'Ombre;Shadow King;;Rey Sombra;;;;;;;;;x
shadowking_female;Shadow Queen;Reine de l'Ombre;Shadow Queen;;Reina Sombra;;;;;;;;;x
k_rosbyTK;Rosby;Rosby;Rosby;;Rosby;;;;;;;;;x
k_crackclaw_pointTK;The Claw;Presqu'île de Claquepince;The Claw;;Punta Zarpa Rota;;;;;;;;;x
k_dragonstoneTK;Dragonstone;Peyredragon;Dragonstone;;Rocadragón;;;;;;;;;x
dragonking_male;Dragon King;Roi Dragon;Dragon King;;Rey Dragón;;;;;;;;;x
dragonking_female;Dragon Queen;Reine Dragon;Dragon Queen;;Reina Dragón;;;;;;;;;x
k_kings_landingTK;Blackwater Bay;Baie de la Néra;Blackwater Bay;;Bahía del Aguasnegras;;;;;;;;;x
k_blackwater_rushTK;Blackwater Rush;Néra;Blackwater Rush;;Aguasnegras;;;;;;;;;x
k_kingswoodTK;Kingswood;Bois du Roi;Kingswood;;Bosque Real;;;;;;;;;x
k_masseys_hookTK;The Hook;Bec;The Hook;;El Garfio;;;;;;;;;x
k_highgardenTK;Highgarden;Hautjardin;Highgarden;;Altojardín;;;;;;;;;x
k_northmarchTK;The Northmarch;La Marche du Nord;The Northmarch;;Marca del Norte;;;;;;;;;x
k_oldtownTK;Oldtown;Villevieille;Oldtown;;Antigua;;;;;;;;;x
k_the_arborTK;The Arbor;La Treille;The Arbor;;El Rejo;;;;;;;;;x
k_brightwaterTK;Brightwater;Rubriant;Brightwater;;Aguasclaras;;;;;;;;;x
k_west_marchesTK;The Westmarch;La Marche Occidentale;The Westmarch;;Marca Occidental;;;;;;;;;x
k_cockleswhentTK;Cockleswhent;Coquelle;Cockleswhent;;Río de los Mejillones;;;;;;;;;x
k_blueburnTK;Blueburn;Brûle-Bleue;Blueburn;;Fuegoazul;;;;;;;;;x
k_roseroadTK;The Rose Road;La Route de la Rose;The Rose Road;;Camino de las Rosas;;;;;;;;;x
k_tumbletonTK;Tumbleton;Saut-Bourg;Tumbleton;;Ladera;;;;;;;;;x
k_torrentpeakTK;Torrentpeak;Pictorrent;Torrentpeak;;Pico Torrentino;;;;;;;;;x
k_goldengroveTK;Goldengrove;Boisdoré;Goldengrove;;Sotodeoro;;;;;;;;;x
k_red_lakeTK;The Red Lake;Lac Rouge;The Red Lake;;Lago Rojo;;;;;;;;;x
k_ocean_roadTK;Oceanroad;Route du Front de Mer;Oceanroad;;Camino del Océano;;;;;;;;;x
k_the_shield_islesTK;The Shield Isles;Iles Boucliers;The Shield Isles;;Islas Escudo;;;;;;;;;x
k_mandervaleTK;Mandervale;Vallé de la Mander;Mandervale;;Valle del Mander;;;;;;;;;x
k_shipbreakerTK;Storm's End;Baie des Epaves;Storm's End;;Bahía de los Naufragios;;;;;;;;;x
k_tarthTK;The Straits of Tarth;Le Détroit de Torth;The Straits of Tarth;;Estrecho de Tarth;;;;;;;;;x
k_wendwaterTK;Wendwater;La Wend;Wendwater;;Aguastortas;;;;;;;;;x
k_summerhallTK;Summerhall;Lestival;Summerhall;;Refugio Estival;;;;;;;;;x
k_dornish_marchesTK;The Dornish Marches;Marches de Dorne;The Dornish Marches;;Marcas de Dorne;;;;;;;;;x
k_red_watchTK;The Red Watch;La Tour Rouge;The Red Watch;;Atalaya Roja;;;;;;;;;x
k_cape_wrathTK;Cape Wrath;Cape de l'Ire;Cape Wrath;;Cabo de la Ira;;;;;;;;;x
k_rainwoodTK;The Rainwood;Bois-la-Pluie;The Rainwood;;La Selva;;;;;;;;;x
k_brokenarmTK;The Broken Arm;Bras Cassé;The Broken Arm;;Brazo Roto;;;;;;;;;x
k_ghosthillsTK;The Ghosthills;Spectremont;The Ghosthills;;Colinas Fantasmas;;;;;;;;;x
k_vaithTK;Vaith;Vaith;Vaith;;Vaith;;;;;;;;;x
k_brimstoneTK;The Brimstone;Soufre;Brimstone;;Azufre;;;;;;;;;x
k_redmountainsTK;The Red Mountains;Montagnes Rouges;Red Mountains;;Montañas Rojas;;;;;;;;;x
k_princespassTK;Stone and Sky;Passe-du-Prince;Prince's Pass;;Paso del Príncipe;;;;;;;;;x
k_stonewayTK;Redmarch;Piervoie;Stoneway;;Sendahuesos;;;;;;;;;x
k_upper_rhoyne;The Upper Rhoyne;Haute Rhoyne;;;Alto Rhoyne;;;;;;;;;x
k_flatlands;The Flatlands;Basses Landes;;;Las Llanuras;;;;;;;;;x
k_disputed_lands;The Disputed Lands;Terres Disputées;;;Tierras de la Discordia;;;;;;;;;x
k_forest_qohor;The Forest;La Forêt;;;Bosque de Qohor;;;;;;;;;x
k_the_axe;The Axe;La Hache;;;El Hacha;;;;;;;;;x
k_hills_of_norvos;The Hills;Les Collines;;;Colinas de Norvos;;;;;;;;;x
k_the_marches;The Marches;Les Marches;;;Las Marcas;;;;;;;;;x
k_orange_shore;The Orange Shore;La Côte Orange;;;Costa Naranja;;;;;;;;;x
k_volontherys;Volon Therys;Volon Therys;;;Volon Therys;;;;;;;;;x
k_valysar;Valysar;Valysar;;;Valysar;;;;;;;;;x
k_selhorys;Selhorys;Selhorys;;;Selhorys;;;;;;;;;x
k_chroyane;Chroyane;Chroyane;;;Los Pesares;;;;;;;;;x
k_the_bay;The Bay;La Baie;;;La Bahía;;;;;;;;;x
k_mantarys;Mantarys;Mantarys;;;Mantarys;;;;;;;;;x
k_mantarys_adj;Mantaryan;Mantaryen;;;Mantarya;;;;;;;;;x
k_tolos;Tolos;Tolos;;;Tolos;;;;;;;;;x
k_tolos_adj;Tolosi;Tolosi;;;Tolosi;;;;;;;;;x
k_elyria;Elyria;Elyria;;;Elyria;;;;;;;;;x
k_elyria_adj;Elyrian;Elyrien;;;Elyrio;;;;;;;;;x
k_coastlands;The Coastlands;Les Terres Côtières;;;Tierras Costeras;;;;;;;;;x
k_ny_sar;Ny Sar;Ny Sar;;;Ny Sar;;;;;;;;;x
k_ar_noy;Ar Noy;Ar Noy;;;Ar Noy;;;;;;;;;x
k_sweetwater;Sweetwater;Eaudouce;;;Agua Dulce;;;;;;;;;x
k_copper_hills;The Copper Hills;Collines de Cuivre;;;Colinas de Cobre;;;;;;;;;x
k_worm_river;Worm River;Ver;;;Río Gusano;;;;;;;;;x
k_khyzai;Khyzai;Khyzai;;;Khyzai;;;;;;;;;x
k_old_ghis;Ghis;Ghis;;;Ghis;;;;;;;;;x
k_old_ghis_adj;Ghiscari;Ghiscari;;;Ghiscari;;;;;;;;;x
k_isle_of_cedars;Isle of Cedars;Île des Cèdres;;;Isla de los Cedros;;;;;;;;;x
k_ib;Ib;Ib;;;Ib;;;;;;;;;x
k_bayofwhales;The Bay of Whales;La Baie des Baleines;;;Bahía de las Ballenas;;;;;;;;;x
k_ibbish;Ibbish;Ibbish;;;Íbica;;;;;;;;;x
k_red_roads;The Jade Gate;Les portes de Jade;;;Los Caminos Rojos;;;;;;;;;x
k_qarkash;Qarkash;Qarkash;;;Qarkash;;;;;;;;;x
k_port_yhos;Port Yhos;Port Yhos;;;Puerto Yhos;;;;;;;;;x
k_shadowlands;The Shadowlands;Contrées de l'Ombre;;;Las Tierras Sombrías;;;;;;;;;x
k_hidden_city;The Hidden City;La Cité Cachée;;;La Ciudad Prohibida;;;;;;;;;x
k_fenqui;Fenqui;Fenqui;;;Fenqui ;;;;;;;;;x
k_nanqi;Nanqi;Nanqi;;;Nanqi;;;;;;;;;x
k_wan_ti;Wan Ti;Wan Ti;;;Wan Ti;;;;;;;;;x
k_hezyin;Hezyin;Hezyin;;;Hezyn;;;;;;;;;x
k_fujin;Fujin;Fujin;;;Fujin;;;;;;;;;x
k_walano;Walano;Walano;;;Walano;;;;;;;;;x
k_jhala;Jhala;Jhala;;;Jhala;;;;;;;;;x
k_west_summer_isles;The Western Isles;Iles Occidentales;;;Las Islas Occidentales;;;;;;;;;x
k_omburu;Omburu;Omburu;;;Omboru;;;;;;;;;x
k_naath;Naath;Naath;;;Naath;;;;;;;;;x
k_naath_adj;Naathi;Naathi;;;Naatí;;;;;;;;;x
k_hornvaleTK;Hornvale;Corval;;;Valdecuerno;;;;;;;;;x
k_ironoaksTK;Ironoaks;Chênes-en-fer;;;Roble de Hierro;;;;;;;;;x
k_gulltownTK;Gulltown;Goëville;;;Puerto Gaviota;;;;;;;;;x
k_fair_isleTK;Fair Isle;Belle Île;;;Isla Bella;;;;;;;;;x
k_blackmontTK;Blackmont;Noirmont;Blackmont;Blackmont;Montenegro;;;;;;;;;x
k_torrentineTK;The Torrentine;La Torrentine;;;Torrentino;;;;;;;;;x
k_banefortTK;Banefort;Fléaufort;;;Fuerte Desolación;;;;;;;;;x
k_wayfarersrestTK;Wayfarer's Rest;Bel Accueil;Wayfarer's Rest;;Descanso del Caminante;;;;;;;;;x
k_willowwoodTK;Willow Wood;Willow Wood;Willow Wood;;Willow Wood;;;;;;;;;x
k_stonyshoreTK;Stony Shore;;;;Costa Pedregosa;;;;;;;;;x
k_sarhoy;Sarhoy;;;;Sarhoy;;;;;;;;;x
k_redfortTK;Redfort;Rougefort;Redfort;Redfort;Fuerterrojo;;;;;;;;;x
